analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
51,551,27.0107959318,2.2319708558,7.0298949429,7.4892123795
52,552,27.1111318110,2.3323067351,0.4713407729,8.6131534357
53,553,27.1924967440,2.4136716680,4.3641630079,5.5356045451
54,554,27.3025753891,2.5237503132,9.0885294411,6.1303414985
55,555,27.3143355072,2.5355104312,3.2025746269,6.5472572925
56,556,27.4802718014,2.7014467255,8.0217186197,3.7766460929
57,557,27.5841031001,2.8052780242,6.1344619655,2.4105143575
58,558,27.5950380626,2.8162129866,5.5741996625,1.9864179684
59,559,27.7329530414,2.9541279654,5.2837000105,7.6208556370
60,560,27.7339771462,2.9551520703,3.1402874971,2.1419716419
61,561,27.8235632000,3.0447381240,9.9495830807,3.9287411733
62,562,27.8645810155,3.0857559395,6.1256014788,7.1999488375
63,563,27.8763002532,3.0974751772,5.5300463251,0.2486952986
64,564,27.8880252831,3.1092002072,1.5123100693,8.5524083347
65,565,27.8913309403,3.1125058643,5.7530684370,4.2617155232
66,566,27.8945427680,3.1157176920,8.4009435247,3.4617884209
67,567,27.9338408793,3.1550158033,7.3329502417,9.6367459947
68,568,27.9386494928,3.1598244168,5.4493607812,6.1382707456
69,569,27.9632472002,3.1844221242,9.8811039535,2.6305370079
70,570,27.9951060660,3.2162809900,2.7198259528,8.6156636635
71,571,27.9981663218,3.2193412459,7.2130384801,0.4918811001
72,572,28.1062539082,3.3274288322,4.2292172237,7.8309411569
73,573,28.1766512851,3.3978262091,9.4462333700,9.1171207562
74,574,28.1843699165,3.4055448405,4.0028527082,6.4911039927
75,575,28.2385127749,3.4596876989,7.8108993484,5.7598143688
76,576,28.2553571950,3.4765321190,1.5252658770,6.8733483022
77,577,28.3496623399,3.5708372639,6.2111559020,0.6934065770
78,578,28.3603980967,3.5815730208,3.6259041622,0.2319229673
79,579,28.3764583163,3.5976332403,0.5201451152,7.5764004595
80,580,28.3811672554,3.6023421794,7.3777851061,4.2162509269
81,581,28.4101193738,3.6312942978,8.5442325233,9.7555735706
82,582,28.4739356383,3.6951105623,8.2419974999,2.4332742189
83,583,28.5086170359,3.7297919600,9.5917413980,8.9504436037
84,584,28.5372246337,3.7583995578,9.6596665743,9.8140923255
85,585,28.5567133394,3.7778882634,1.8860934404,9.9223581116
86,586,28.6675018386,3.8886767626,4.8539091528,2.7061036114
87,587,28.6900068936,3.9111818176,2.7689854922,6.4690596382
88,588,28.7103561215,3.9315310456,6.4289468011,8.3264707005
89,589,28.8492980738,4.0704729978,3.0141157300,1.0986248924
90,590,28.8536730928,4.0748480169,7.1335988330,0.7965526804
91,591,28.8791624961,4.1003374201,5.1023642286,2.7095813118
92,592,28.8949646663,4.1161395904,4.6195587722,4.5735219684
93,593,29.0078480398,4.2290229638,7.7265983053,1.2352282596
94,594,29.1645961121,4.3857710361,1.9285116735,5.2086046627
95,595,29.1794163128,4.4005912368,7.6638599684,8.9841392416
96,596,29.2496248335,4.4707997575,6.3613127864,8.0112400002
97,597,29.2523836923,4.4735586163,2.0617669632,0.2886375701
98,598,29.2823214526,4.5034963766,5.2437559359,7.1362703661
99,599,29.2913275337,4.5125024577,2.7859114787,2.4831273322
100,600,29.3119898896,4.5331648136,8.3998512199,5.2951132457
101,601,29.3683649597,4.5895398837,3.7587693071,0.6570873436
102,602,29.3954057817,4.6165807057,3.8335246896,3.2056899972
103,603,29.4217660874,4.6429410114,7.5284343689,1.7214166810
104,604,29.4825172211,4.7036921452,7.4104829916,3.9186335867
105,605,29.4993344615,4.7205093856,4.9677324941,7.9111104894
106,606,29.6119822734,4.8331571975,1.1754815680,2.5583707830
107,607,29.6764150146,4.8975899386,3.5704630026,1.1928723795
108,608,29.7379328708,4.9591077948,8.3416515681,6.6602288662
109,609,29.8789205920,5.1000955160,4.7831451301,9.6451948102
110,610,29.9376677485,5.1588426726,3.0126298739,1.3837038764
111,611,29.9979840115,5.2191589355,7.0231676610,6.5423065786
112,612,30.0709412943,5.2921162184,8.4706294906,5.4257141769
113,613,30.0879509130,5.3091258370,5.0443699329,7.3811885264
114,614,30.1300068002,5.3511817242,8.2153613786,7.6521818470
115,615,30.1906688128,5.4118437369,6.1791870719,0.3017484997
116,616,30.1928009597,5.4139758838,6.5222030099,5.6526445379
117,617,30.2125667790,5.4337417030,5.6414412535,6.6929581321
118,618,30.2602399839,5.4814149079,8.3689336427,4.3623999655
119,619,30.2820998579,5.5032747819,0.5195424851,5.3691401481
120,620,30.2893638302,5.5105387542,0.8983800362,3.6529394599
121,621,30.3050902258,5.5262651498,8.8411441220,0.5830232987
122,622,30.3104792196,5.5316541436,0.3514367199,1.7824978227
123,623,30.3408484003,5.5620233244,9.4673185734,1.8942580106
124,624,30.3429547454,5.5641296695,1.5358144696,4.0925306556
125,625,30.4326925172,5.6538674413,4.0229753499,2.5164140818
126,626,30.4549935777,5.6761685018,6.2223327601,7.0521505065
127,627,30.4775082900,5.6986832141,0.2979316593,8.4549719641
128,628,30.5200303371,5.7412052611,1.2252405291,0.3502735759
129,629,30.5216279420,5.7428028660,6.7224767676,3.2041796469
130,630,30.6054309311,5.8266058552,5.7553114037,5.6861067216
131,631,30.6420823398,5.8632572638,8.4661405931,8.1972121478
132,632,30.6612031320,5.8823780561,0.9273475510,1.6989404327
133,633,30.6793154415,5.9004903655,6.3417001332,5.1167452081
134,634,30.7598446502,5.9810195742,0.3973733810,7.0751680545
135,635,30.7696287548,5.9908036788,8.0805313956,0.9020172308
136,636,30.8292465853,6.0504215093,2.8440528987,7.1200095307
137,637,30.8911628358,6.1123377598,1.6700152397,6.7362775603
138,638,30.8987755720,6.1199504961,1.0789521831,9.2749703126
139,639,30.9146752140,6.1358501380,5.8859373826,9.0743753579
140,640,30.9158903903,6.1370653144,2.7934533151,8.5200152666
141,641,30.9285129062,6.1496878302,6.8139475413,4.2999742331
142,642,30.9531566947,6.1743316187,7.2881261856,2.3768196174
143,643,30.9765937549,6.1977686789,4.9065425051,0.0930512167
144,644,31.1497072402,6.3708821642,9.1508586356,8.8002163802
145,645,31.1510236362,6.3721985602,0.8204589722,2.5536495425
146,646,31.1761092822,6.3972842062,3.3084481357,4.3585786118
147,647,31.1894729323,6.4106478564,3.3056394043,1.2582913105
148,648,31.2109660236,6.4321409477,7.4133914812,0.6960486772
149,649,31.2995772668,6.5207521908,6.8135342602,4.9097003665
150,650,31.3954973766,6.6166723007,4.2384105229,1.2167085343
151,651,31.4436605044,6.6648354284,0.5150349497,5.6684283145
152,652,31.5371176528,6.7582925768,3.7604198118,5.3788376793
153,653,31.5793046130,6.8004795371,0.6033482615,8.0588417974
154,654,31.5913713035,6.8125462275,3.3513309047,2.2786134496
155,655,31.5931552301,6.8143301541,7.7455647771,4.2433454675
156,656,31.7398025209,6.9609774449,8.7663597193,5.7459067038
157,657,31.7445761836,6.9657511076,2.7604716347,3.8242156175
158,658,31.7498392835,6.9710142075,9.5465154168,9.5158224029
159,659,31.7749545122,6.9961294363,9.4690791603,6.7773147822
160,660,31.9717522732,7.1929271972,2.9886558197,4.4427984572
