analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
42,542,59.8444323990,3.4854885846,2.2486449051,2.9303677295
43,543,59.8793485307,3.5204047163,9.2267085379,8.9722733020
44,544,59.9273316609,3.5683878464,9.8316979778,0.8971537857
45,545,59.9522561475,3.5933123331,6.0542990060,1.8437669193
46,546,59.9694877632,3.6105439488,3.1896149604,3.4915597513
47,547,60.1225270429,3.7635832284,2.4390962247,0.9792147426
48,548,60.1328335180,3.7738897035,8.3688509077,5.1117947865
49,549,60.1565266067,3.7975827923,2.6156013147,0.0245887091
50,550,60.1812269087,3.8222830943,4.4708776438,0.6336449328
51,551,60.3625206599,4.0035768454,4.5619614302,5.3126490354
52,552,60.4949585965,4.1360147820,6.0618175641,8.0170097245
53,553,60.5279244239,4.1689806094,8.4695830997,0.5377863600
54,554,60.8292832442,4.4703394297,6.6504493445,3.9752598169
55,555,60.8412407037,4.4822968893,8.0225786882,2.5656817876
56,556,60.9234286817,4.5644848673,1.1463206742,1.5001651758
57,557,60.9922772682,4.6333334537,9.1187986893,9.1258695532
58,558,61.0217996718,4.6628558573,4.2778243065,1.3663306215
59,559,61.1480768459,4.7891330314,9.1517176121,6.4576811217
60,560,61.3516004943,4.9926566799,4.1747853848,7.0422033704
61,561,61.4155769347,5.0566331202,4.6315511065,0.9924574525
62,562,61.4254160517,5.0664722372,8.0645061207,4.7721697919
63,563,61.5078234134,5.1488795990,6.0257646781,4.9353142777
64,564,61.6098654251,5.2509216106,3.5255268905,5.6465318958
65,565,61.6227318670,5.2637880525,3.9680919203,0.2852792959
66,566,61.7926393779,5.4336955634,6.2374589447,3.4156181152
67,567,61.8057144512,5.4467706367,0.0368196187,2.9793479170
68,568,61.8592371297,5.5002933152,9.9387380939,7.1816189533
69,569,61.8663193809,5.5073755665,4.5349648875,8.2166224720
70,570,61.9138166382,5.5548728237,2.2489738173,4.2001738861
71,571,61.9246202876,5.5656764731,3.1407977526,8.7122306398
72,572,61.9254664905,5.5665226760,5.1855577494,3.2684207481
73,573,62.0584276975,5.6994838830,9.8839288751,4.0413902011
74,574,62.0930369734,5.7340931589,8.0016097644,1.4718815672
75,575,62.1948262895,5.8358824750,8.8521447730,7.1111620237
76,576,62.2389641600,5.8800203455,6.5296069810,0.4958678016
77,577,62.3161000248,5.9571562103,7.9833544342,5.2185302788
78,578,62.5230190625,6.1640752480,5.4858956911,3.8935661501
79,579,62.5452604872,6.1863166727,1.8322759554,5.5519070782
80,580,62.6791483107,6.3202044963,2.6227592793,8.8509640848
81,581,62.7894789981,6.4305351837,6.8236902171,6.1877093707
82,582,62.7930349678,6.4340911533,4.1384210590,3.7347208104
83,583,63.0131951047,6.6542512903,9.5823833733,1.3146866098
84,584,63.0579848113,6.6990409969,5.8812180827,9.4435469764
85,585,63.1239700058,6.7650261914,3.0681109433,5.2642991525
86,586,63.2169980502,6.8580542357,3.4286071826,8.4387722683
87,587,63.2343970977,6.8754532832,3.0662337481,2.9890453939
88,588,63.2672264135,6.9082825991,6.8018418852,9.6643268278
89,589,63.3115436381,6.9525998236,3.6400997469,9.0725088922
90,590,63.3373434122,6.9783995977,3.6774247407,2.6444102553
91,591,63.3388143730,6.9798705585,0.8434923330,4.3667252687
92,592,63.4068955052,7.0479516908,2.2088847844,9.3332353741
93,593,63.5381028212,7.1791590067,8.0276376240,6.4701000100
94,594,63.6195543329,7.2606105185,6.6256261577,3.5100352588
95,595,63.6296363995,7.2706925850,5.5168992919,8.3832424849
96,596,63.7206375720,7.3616937576,5.6102605905,0.5207670196
97,597,63.8186358312,7.4596920167,7.2313921622,9.3449694834
98,598,63.9704381179,7.6114943035,4.6903704386,7.3719755602
99,599,64.0925191552,7.7335753408,5.3440683294,5.0319900970
100,600,64.1277023369,7.7687585225,5.0241614786,8.2109860090
101,601,64.2148867950,7.8559429805,8.3026530206,2.3070821133
102,602,64.2363715240,7.8774277095,4.5535092201,0.5747919114
103,603,64.2909052430,7.9319614285,7.6120764232,1.4092354069
104,604,64.2939825940,7.9350387795,9.8797425991,3.3416300602
105,605,64.3293995418,7.9704557273,7.3077529737,8.7882443959
106,606,64.3408780007,7.9819341862,6.4123574085,7.5751454872
107,607,64.3714992950,8.0125554805,5.5877298568,7.3850371417
108,608,64.3852748546,8.0263310402,4.3077186088,0.7047681281
109,609,64.4289933965,8.0700495820,9.4436523230,7.7769565555
110,610,64.5842267882,8.2252829737,9.2456620953,8.6125789968
111,611,64.6658240224,8.3068802080,9.2020131694,6.9101654661
112,612,64.6911554335,8.3322116190,0.6236385544,2.2420658349
113,613,64.8222813167,8.4633375022,2.9708510263,6.7411834357
114,614,64.8356711828,8.4767273683,6.0815611369,2.5631571387
115,615,64.8491494878,8.4902056733,1.5772246715,6.1289614555
116,616,64.9671640610,8.6082202465,8.9916158372,8.0907426691
117,617,65.0322196742,8.6732758598,6.7211550913,9.6917261888
118,618,65.0943667674,8.7354229529,7.1808440787,9.7585127464
119,619,65.3016241789,8.9426803644,1.5076796830,5.5407273678
120,620,65.3410313938,8.9820875794,1.1405916457,6.9524386243
121,621,65.4057362739,9.0467924594,1.5658776977,1.3337784660
122,622,65.5254267374,9.1664829230,1.2879670163,2.2310855812
123,623,65.5459033395,9.1869595250,7.1237526160,8.0893293823
124,624,65.5849980267,9.2260542122,0.8260704841,7.3549541209
125,625,65.6678433207,9.3088995063,1.9412486672,3.0776473637
126,626,65.6892895669,9.3303457525,8.5104265797,8.9179418733
127,627,65.7027615996,9.3438177851,4.4602730711,5.5281475607
128,628,65.7068863474,9.3479425329,7.5865366255,6.0736344946
129,629,65.7962134249,9.4372696104,0.9439031422,4.0866793203
130,630,65.8111524064,9.4522085920,9.2964089077,0.5833003231
131,631,65.8377621763,9.4788183618,3.4762309302,2.4689855288
132,632,65.9509810289,9.5920372145,6.4053076304,9.4804104264
133,633,65.9650758494,9.6061320349,2.2556582980,8.8044978971
134,634,66.1200191628,9.7610753484,7.5048177205,0.3082481710
135,635,66.2277677647,9.8688239502,8.1559604237,6.4162217903
136,636,66.2319477930,9.8730039785,1.1062134712,8.0354476200
137,637,66.4898490452,10.1309052308,0.3843423237,7.2406572142
138,638,66.5273251662,10.1683813518,1.9641825894,4.4760895164
139,639,66.7291511266,10.3702073121,8.8574517992,5.3771499710
140,640,66.9207143647,10.5617705502,5.7193325518,1.9403992020
141,641,67.0011035915,10.6421597770,2.0167980631,0.4128227354
142,642,67.0084246644,10.6494808500,6.7610728936,1.8031542539
143,643,67.0946337951,10.7356899806,3.8677972130,8.6297329152
144,644,67.4598538185,11.1009100040,4.3831378405,1.1271184318
145,645,67.4624500633,11.1035062489,6.2043911724,2.4075997433
146,646,67.4649538678,11.1060100534,5.9160628653,2.7736814571
147,647,67.6749120649,11.3159682504,5.2035492640,8.4002142162
148,648,67.6955265563,11.3365827419,6.7153651979,8.9744173423
149,649,67.7168656321,11.3579218177,5.4067686372,2.0436954244
150,650,67.8380989674,11.4791551529,6.7030692171,0.1482949880
151,651,67.9060599727,11.5471161582,7.8047510039,1.9846450115
152,652,68.1067843534,11.7478405389,6.3178365143,2.5984122743
153,653,68.1616144308,11.8026706163,1.2855964173,8.6351101967
