analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
59,559,56.3297346403,5.6401388485,4.2425318186,2.7585023162
60,560,56.4808900042,5.7912942124,4.2014630789,4.0623494031
61,561,56.5014966796,5.8119008878,1.1513998445,7.2774637719
62,562,56.5159762710,5.8263804793,9.9726296086,4.1484993813
63,563,56.6642014180,5.9746056262,3.2068967462,9.6532574186
64,564,56.9511367000,6.2615409082,1.7480647577,1.9264097228
65,565,57.0579136372,6.3683178454,2.1209635545,0.5031943291
66,566,57.2727416312,6.5831458394,7.4385494309,6.2382830073
67,567,57.9443266270,7.2547308352,4.8827170225,0.1871076735
68,568,58.0297575816,7.3401617898,7.1846041972,8.2244603792
69,569,58.1068418952,7.4172461034,9.1969619212,6.5351394880
70,570,58.1894376658,7.4998418740,3.6984611611,0.0411844377
71,571,58.2945756977,7.6049799059,1.2720543123,2.6579661879
72,572,58.3748247742,7.6852289824,2.1359831069,0.5469438836
73,573,58.4122617151,7.7226659233,4.9531209444,7.9805863842
74,574,58.4527501780,7.7631543862,7.7533969821,1.3717584351
75,575,58.5296397364,7.8400439446,9.1862214012,1.0241135384
76,576,58.5705854443,7.8809896525,2.5760617363,0.0351876954
77,577,58.7163650329,8.0267692411,8.3874518482,3.0132747868
78,578,58.8795027445,8.1899069527,6.4394237784,1.5250245911
79,579,58.9713759793,8.2817801876,4.4196427654,8.3432598268
80,580,59.0640282422,8.3744324504,4.2464003359,9.9976370681
81,581,59.2338268084,8.5442310166,8.1068154638,3.8189594024
82,582,59.2859123392,8.5963165474,9.6207527198,4.4808367691
83,583,59.3060045791,8.6164087873,4.4631020127,7.8307929919
84,584,59.3889457552,8.6993499634,7.7531368733,4.3921732588
85,585,59.4510485553,8.7614527635,6.1940534099,9.9792525736
86,586,59.5445106760,8.8549148842,5.8631076757,7.9876797620
87,587,59.6764294116,8.9868336198,1.6101585582,7.9098440986
88,588,59.6897624259,9.0001666341,4.8388097756,0.4293616254
89,589,59.6975048604,9.0079090686,8.7914857007,3.5136057538
90,590,60.1758738320,9.4862780402,9.1358954298,5.2033771012
91,591,60.4795144322,9.7899186404,9.1149750990,2.9599932897
92,592,60.4987180636,9.8091222718,5.0631344741,9.6903218918
93,593,60.5042453884,9.8146495966,9.7048524234,3.8104251550
94,594,60.6303543120,9.9407585202,6.5113514076,4.5367025890
95,595,60.6320674371,9.9424716453,9.8703023822,2.5622001855
96,596,60.7100260664,10.0204302746,8.2544221807,3.5413347248
97,597,60.7858520858,10.0962562940,3.5329495185,1.7438310756
98,598,60.9192875276,10.2296917358,2.5775232669,1.6853094862
99,599,61.0696175520,10.3800217602,8.4453405237,2.5715280941
100,600,61.4260906917,10.7364948999,1.9676890583,8.9761464594
101,601,61.5081438099,10.8185480181,5.0254900291,6.8950566303
102,602,62.0658701552,11.3762743634,5.5709467479,2.4609069929
103,603,62.2172040064,11.5276082146,4.8719008773,0.2739684286
104,604,62.3589448470,11.6693490552,6.2625406774,2.0288100484
105,605,63.0021735890,12.3125777972,1.6254880288,0.5158834813
106,606,63.0528959571,12.3633001653,5.3267521848,2.7473127521
107,607,63.1498231932,12.4602274014,2.0210516872,1.4597238393
108,608,63.4085455160,12.7189497242,4.1972933360,6.4753210017
109,609,63.7598758437,13.0702800520,7.0273664550,0.2540225681
110,610,63.7741624846,13.0845666928,4.2157788825,1.6922296347
111,611,63.7847092145,13.0951134227,2.5229888061,2.0644127812
112,612,64.0205134470,13.3309176552,9.7273214785,0.9910889709
113,613,64.2223401275,13.5327443357,2.7085925148,7.6225704419
114,614,64.7578103943,14.0682146025,6.6017434870,7.0556357444
115,615,65.1298544519,14.4402586601,7.6018987869,5.9937401219
116,616,65.3701824897,14.6805866980,0.6855267655,5.4164157657
117,617,65.3847969654,14.6952011736,9.6137251959,6.5836022791
118,618,65.4902425317,14.8006467399,3.1159924362,3.3079842577
119,619,65.4994279976,14.8098322058,9.8007961716,7.7058736476
120,620,65.6118092387,14.9222134469,2.9752829079,2.9920584438
121,621,65.6322912193,14.9426954275,7.5479986391,7.0122545852
122,622,65.7065492837,15.0169534919,6.8624878153,7.7674679005
123,623,65.7161665575,15.0265707657,6.4590529960,9.2427757881
124,624,65.7406674071,15.0510716153,0.9194874302,5.3269081882
125,625,65.7639994059,15.0744036141,1.3807174739,1.7389882741
126,626,65.8221153412,15.1325195494,6.1641531327,7.7431915548
127,627,65.8379401169,15.1483443251,8.6935995393,5.4183088287
128,628,65.9153478243,15.2257520325,5.7367432826,9.0697655582
129,629,66.0091188163,15.3195230245,9.6135867966,5.7406159855
130,630,66.3558816049,15.6662858131,5.3634710389,5.0556098978
131,631,66.7559111537,16.0663153619,1.1121771164,2.5828029466
132,632,66.8237701634,16.1341743716,5.6698350372,5.0017145524
133,633,67.1914262030,16.5018304112,8.0422258358,7.7913370965
134,634,67.2253095660,16.5357137742,1.3607255748,0.9018278110
135,635,67.3029694319,16.6133736401,2.2055300446,3.0912630611
136,636,68.2571075480,17.5675117562,2.2196446820,1.5219081978
137,637,68.5586167817,17.8690209899,6.1147751977,5.0848343930
138,638,69.1633783348,18.4737825430,0.3216526966,5.8543030721
139,639,69.2394530205,18.5498572287,2.1261705605,4.7666121675
140,640,69.2759987755,18.5864029837,1.2095245788,5.6738678304
141,641,69.3250513282,18.6354555364,4.8069506834,1.7159900106
142,642,69.3758737486,18.6862779568,4.4955276190,9.0354218888
143,643,69.3860813051,18.6964855133,5.6703048935,1.9976932924
144,644,69.5172464454,18.8276506536,3.3852581460,0.8564827364
145,645,69.5835934155,18.8939976237,9.8045164261,4.6369351066
146,646,69.7343383957,19.0447426039,2.9413560446,0.2772783766
147,647,69.7429737401,19.0533779483,5.0325230195,0.0267938387
148,648,69.9441655715,19.2545697797,0.4749459028,9.2112724377
149,649,69.9560933879,19.2664975961,3.8625634665,1.1576329378
150,650,70.1657945006,19.4761987088,2.5559961590,1.5181037044
151,651,70.1677439576,19.4781481658,3.2017444296,0.4544153240
152,652,70.1966327980,19.5070370062,9.2256969350,3.3522860489
153,653,70.4642009765,19.7746051848,2.9433210301,4.6923654085
154,654,70.6090638110,19.9194680192,5.0911531342,8.8827590344
155,655,70.7558437204,20.0662479287,0.5319022146,1.5412178376
156,656,70.7860582937,20.0964625019,0.2391697111,4.5083110774
157,657,70.8123083762,20.1227125844,2.4486238546,8.5038585013
158,658,70.8197296590,20.1301338672,7.3678750330,7.2999564762
159,659,70.8293671200,20.1397713282,3.0520723844,7.0906663275
160,660,70.9582875737,20.2686917819,9.8454586043,5.1663198916
161,661,70.9683615534,20.2787657616,5.9515396296,9.0731198473
162,662,71.1152357857,20.4256399939,3.5143329775,8.0647318586
163,663,71.2675084458,20.5779126541,6.3132477206,8.6063154836
164,664,71.6234088586,20.9338130668,2.6002837999,7.5436213882
165,665,71.7796517534,21.0900559616,5.4355951498,6.2296001132
166,666,71.8497847243,21.1601889325,5.7930487625,6.2334826355
167,667,71.9322875779,21.2426917861,5.0056531855,1.4577184665
168,668,71.9622406179,21.2726448261,5.4095172455,9.6908998353
169,669,72.0178039268,21.3282081350,9.3948745637,7.8950988835
170,670,72.0590017686,21.3694059768,3.7962895312,5.7201663519
171,671,72.0798370990,21.3902413072,5.3554934175,0.5212618115
172,672,72.4737704949,21.7841747031,3.5312248946,3.0693129800
173,673,72.5631828353,21.8735870435,7.9512394240,2.3388604433
174,674,72.5686773867,21.8790815949,9.1503516316,5.9679903341
175,675,72.5795148645,21.8899190727,0.3539858517,0.2770355755
176,676,72.6947308560,22.0051350642,8.0593347894,4.2490008070
177,677,72.8680884503,22.1784926585,2.4018962304,8.3148478122
178,678,72.8819279782,22.1923321864,0.1475762187,0.8797085226
179,679,72.8962165735,22.2066207817,4.3779841892,1.3217206668
180,680,73.0069545055,22.3173587137,5.6991683827,3.0111257441
181,681,73.2283083550,22.5387125632,7.3651652239,3.0211219278
182,682,73.4430236282,22.7534278364,1.5986979736,0.8748427269
183,683,73.4731650128,22.7835692211,6.1347373072,4.4975511871
184,684,73.5402083541,22.8506125623,9.0291227919,9.4324216902
185,685,73.5652944501,22.8756986583,9.1034287379,2.6554852163
186,686,73.7750326625,23.0854368707,0.0270826240,3.7039168306
187,687,73.9326875711,23.2430917793,7.1467937080,7.7969733114
188,688,73.9587815077,23.2691857159,2.5861992224,0.7733026410
189,689,74.0540439222,23.3644481304,0.5049369607,5.9277088696
190,690,74.1939393299,23.5043435381,6.9664928194,4.9243370062
191,691,74.3670453980,23.6774496062,8.6567049639,2.1262664295
192,692,74.8867262004,24.1971304086,1.6950941920,7.8407599965
193,693,74.9936436860,24.3040478942,7.1068840868,7.7803982662
194,694,75.1837502942,24.4941545024,3.2739776780,8.5467378550
195,695,75.2416214100,24.5520256182,4.4169265188,1.2741107960
196,696,75.3207597475,24.6311639557,8.3085307191,6.8381915463
197,697,75.4183669954,24.7287712036,9.2245824785,6.7313712802
198,698,75.5149115252,24.8253157334,6.5228976590,7.1593541572
199,699,75.6244985062,24.9349027144,1.6597304263,2.2041732336
200,700,75.7628846041,25.0732888123,0.4218104073,4.2114096309
