analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
102,602,108.1738716234,13.5658697716,8.9253719513,2.6299467588
103,603,108.2295834677,13.6215816159,7.2291425307,5.7826703072
104,604,108.3903655470,13.7823636952,0.7769315691,6.2823280410
105,605,108.4864768909,13.8784750391,2.6082952377,0.3873049644
106,606,108.5779627625,13.9699609107,9.4928357521,6.9557665722
107,607,108.7520346465,14.1440327947,8.9665376388,0.0079747697
108,608,108.7989001548,14.1908983030,6.7627667683,3.7201458034
109,609,109.0402078339,14.4322059821,6.0274573702,1.3294452196
110,610,109.0830151869,14.4750133351,0.6722017212,2.4522644103
111,611,109.0992885185,14.4912866667,9.1703282561,0.2432152144
112,612,109.2597279877,14.6517261360,9.8754304895,6.0909818121
113,613,109.3386758133,14.7306739615,1.6557026681,5.0608250914
114,614,109.4124896432,14.8044877914,1.5690713879,0.1643184397
115,615,109.4202728031,14.8122709513,8.8366647756,4.0551805237
116,616,109.7101485520,15.1021467002,6.1070709615,2.1896892369
117,617,110.1136646409,15.5056627892,0.2900564338,0.1428912444
118,618,110.3574364972,15.7494346454,4.1984741515,0.1829739670
119,619,110.4854595346,15.8774576828,1.9880157337,0.5434159738
120,620,110.5272529643,15.9192511125,3.2275675966,8.2628328815
121,621,110.6818051502,16.0738032984,6.3654009679,9.3638565107
122,622,110.8188751013,16.2108732495,6.3010873705,2.7885286371
123,623,111.0550753053,16.4470734535,8.9260006902,5.4402224703
124,624,111.1843917463,16.5763898945,0.6176573814,6.0149095662
125,625,111.4522756663,16.8442738145,3.3267783737,7.3931056518
126,626,111.6445184636,17.0365166118,7.4865825343,7.2106553286
127,627,111.6989592419,17.0909573901,3.8316549742,6.6384455476
128,628,111.8457500827,17.2377482309,5.2766037997,9.8010472672
129,629,111.9045212672,17.2965194155,6.6687053338,9.8057629431
130,630,111.9878580306,17.3798561788,0.8960227503,3.5012535704
131,631,112.5645950496,17.9565931979,2.6471750526,1.3199457025
132,632,112.8174862853,18.2094844336,9.7964205609,9.1130116028
133,633,113.4180850933,18.8100832415,4.6603685663,7.4551697574
134,634,113.6411373085,19.0331354567,0.3232734744,5.4651839611
135,635,113.8889162004,19.2809143487,1.5640103954,5.2830355074
136,636,114.1965040907,19.5885022389,5.5601855556,0.5709387892
137,637,114.2091977702,19.6011959184,1.8641160195,1.4623277656
138,638,114.6898944649,20.0818926131,1.5134553910,8.1026392963
139,639,115.2016643052,20.5936624534,9.5897087010,2.2871218616
140,640,115.3019299673,20.6939281156,3.0419738404,1.3160103349
141,641,115.3186601357,20.7106582839,0.5787111808,3.7558045833
142,642,115.4627792478,20.8547773961,8.2310504159,8.5223433669
143,643,115.5256440170,20.9176421652,7.5324148735,2.5582374011
144,644,115.5259882661,20.9179864143,2.3153464688,0.5502847953
145,645,115.6348068008,21.0268049490,3.4268218920,0.9249622933
146,646,115.9227270951,21.3147252433,2.5899943337,2.8930416307
147,647,116.0223501532,21.4143483014,7.2550798229,6.6781555409
148,648,116.1226055750,21.5146037232,0.6071445077,0.7142221825
149,649,116.1495507593,21.5415489075,8.2284468591,7.4413117666
150,650,116.2561284817,21.6481266299,7.7504557448,4.2211207255
151,651,116.3695236331,21.7615217813,6.7340487250,4.5364171635
152,652,116.7181296982,22.1101278464,0.3247682849,6.1319352013
153,653,116.8291912459,22.2211893941,0.6078989981,3.7028146536
154,654,116.9510060713,22.3430042195,0.8905567503,7.1802848029
155,655,117.0415036401,22.4335017883,4.7750489944,0.9355028371
156,656,117.0496248145,22.4416229627,1.3731470781,1.5703335364
157,657,117.1633829885,22.5553811367,2.8099184057,0.8373659832
158,658,117.1946881225,22.5866862707,7.1670632611,8.1022711214
159,659,117.5737323245,22.9657304728,5.6867451919,2.8583572638
160,660,118.0935911910,23.4855893392,6.4304967328,0.7282352284
161,661,118.2955242193,23.6875223675,3.3327800524,2.2365625473
162,662,118.4221771735,23.8141753217,4.8888925695,9.4248161365
163,663,119.0251989014,24.4171970497,6.5181245731,1.5828211980
164,664,119.2082793495,24.6002774977,6.2024236173,0.4059241660
165,665,119.6614762295,25.0534743777,2.4757868875,0.0844523645
166,666,119.8518148999,25.2438130481,6.8390132640,7.8347783245
167,667,120.1138924641,25.5058906123,9.5914581486,6.5942473496
168,668,120.1894116171,25.5814097653,8.5090653747,8.2038852912
169,669,120.2601141110,25.6521122592,0.7788522684,0.3149909239
170,670,120.4297746379,25.8217727861,2.2649327567,0.2019396744
171,671,121.3172439158,26.7092420641,8.8874836110,9.5504879296
172,672,121.4727867088,26.8647848570,5.0270592527,2.4708360134
173,673,121.6487491915,27.0407473398,0.1601888869,3.4853054064
174,674,121.7024602709,27.0944584191,8.3747437365,0.9316871136
175,675,121.7675920432,27.1595901914,6.9494959626,8.2967159110
176,676,121.8371399609,27.2291381091,8.7362678214,1.6460279372
177,677,122.9618198109,28.3538179592,5.6892880389,6.1892034558
178,678,123.1592400405,28.5512381887,5.9581791676,4.1270326629
