analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
132,632,169.1966178101,26.8722455683,7.9883491082,1.3112324499
133,633,169.4108867222,27.0865144805,1.5755956254,6.8626230490
134,634,169.6728771853,27.3485049436,7.5675481448,3.8132751468
135,635,169.9460006783,27.6216284366,7.6795265408,4.7219740885
136,636,169.9498785731,27.6255063314,1.2938696683,3.1194496776
137,637,170.2151244204,27.8907521786,1.4353626574,8.8467036300
138,638,170.2312260558,27.9068538140,2.6137433005,6.2059932500
139,639,170.4319015281,28.1075292863,0.5079304832,6.1031079977
140,640,170.5930826535,28.2687104118,2.4390988453,5.3688724976
141,641,170.7059070914,28.3815348496,9.0144704602,4.2484940774
142,642,170.7383823927,28.4140101510,9.3546410092,3.7925080106
143,643,170.8094161700,28.4850439283,8.4855493076,8.9757961642
144,644,170.8872611535,28.5628889117,0.1297875559,4.8237171528
145,645,170.8927471866,28.5683749449,2.7089923145,1.8824716500
146,646,170.9238175818,28.5994453401,6.4031299695,1.5356637063
147,647,171.0299834337,28.7056111919,5.6591175191,8.8536599379
148,648,171.1384549489,28.8140827071,8.8907402240,6.2847286306
149,649,171.1796241416,28.8552518999,9.0501217460,4.7503831327
150,650,171.2978909310,28.9735186893,4.6371838269,8.4844170268
151,651,171.3211124816,28.9967402398,7.1120521101,8.4799964781
152,652,171.3834905246,29.0591182828,3.2825383119,5.5527609229
153,653,171.4923468958,29.1679746540,6.6968926295,7.6919507459
154,654,171.7652803035,29.4409080617,6.7335672840,9.6213552405
155,655,171.7715430930,29.4471708512,2.7297557573,1.2164347204
156,656,172.0015895261,29.6772172844,4.1147976428,9.6497056998
157,657,172.1753780581,29.8510058164,9.8058854243,8.5558777560
158,658,173.0248152309,30.7004429892,7.3906666122,8.2094963222
159,659,173.1219791472,30.7976069055,9.4981091272,0.9521594633
160,660,173.1624239878,30.8380517461,7.9534423619,5.4185506769
161,661,173.1672028547,30.8428306130,2.3230922548,8.2817640710
162,662,173.3129726323,30.9886003906,8.7868302533,2.1410646648
163,663,173.4188460483,31.0944738065,3.2733895329,2.7354425826
164,664,173.8547521156,31.5303798738,7.7724834390,7.1211099795
165,665,174.4165214507,32.0921492090,7.2766499810,2.4959863862
166,666,174.9946624224,32.6702901807,6.6494391244,1.5394978047
167,667,175.3950151025,33.0706428608,8.5575733886,2.7443547361
168,668,175.6645883536,33.3402161119,3.6640146779,3.5677578457
169,669,175.7190496386,33.3946773968,9.3068621022,7.3630582403
170,670,175.8817713744,33.5573991326,7.9479688984,0.1328068879
171,671,175.9441617461,33.6197895043,6.8307356976,6.1267285062
172,672,176.0316093799,33.7072371382,6.5176973039,1.0339894713
173,673,176.0525456336,33.7281733919,4.1638014598,5.4931014024
174,674,176.1894627465,33.8650905048,7.4677029837,1.9636884782
175,675,176.8472130333,34.5228407915,6.7042226078,4.6184416919
176,676,176.8687000552,34.5443278134,1.0652775526,5.7550500076
177,677,177.0537557127,34.7293834709,7.2568982075,3.7932808242
178,678,177.6252478360,35.3008755943,5.4479213415,5.8633162626
179,679,177.9932383321,35.6688660903,9.1990691636,4.7095527967
180,680,178.2776273872,35.9532551455,9.1548532481,5.9753103798
181,681,178.4295822028,36.1052099610,9.5769098234,0.5086312842
182,682,179.0917925677,36.7674203260,1.9917792980,4.1555954274
183,683,179.0930948837,36.7687226419,0.7523809267,6.6594196363
184,684,179.4782721620,37.1538999203,8.4047579265,5.2927901857
185,685,179.6144335441,37.2900613023,4.3933995054,6.3356173584
186,686,179.6323641277,37.3079918859,3.8728555265,3.5291655098
187,687,179.6407410863,37.3163688445,3.3543269229,4.8194929994
188,688,179.6855571047,37.3611848629,0.6590283882,7.3379410523
189,689,179.7512096976,37.4268374559,5.4370410013,5.3272196838
190,690,179.9936749789,37.6693027371,3.0164694604,6.7426405684
191,691,180.6578619094,38.3334896676,8.1991614894,3.9178497649
192,692,180.8624557335,38.5380834918,6.5822482934,0.3282247176
193,693,181.3725471571,39.0481749154,0.1416277235,0.9926609383
194,694,181.5624990217,39.2381267799,4.7516380764,0.6666511297
195,695,182.0969331722,39.7725609304,7.4745570793,0.3522282510
196,696,182.4158260253,40.0914537835,9.3587976214,4.1517049830
197,697,183.6380518083,41.3136795665,1.2661137938,9.8912771217
198,698,183.6826083376,41.3582360959,1.4235001348,7.2328220938
199,699,183.7675678124,41.4431955706,1.4626456381,5.5850751737
200,700,184.2413698399,41.9169975982,1.4446345917,8.1433370364
