analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
99,599,54.2886853254,7.3158460022,6.5742202888,6.2644274500
100,600,54.3632386453,7.3903993221,5.7987693878,4.0832602461
101,601,54.4029741639,7.4301348407,8.4842138046,4.5752111702
102,602,54.4438763475,7.4710370243,6.7362775603,0.8911628358
103,603,54.5179666836,7.5451273605,3.1604302971,3.8805129030
104,604,54.5293998014,7.5565604782,3.5345598001,2.3320350144
105,605,54.5798461928,7.6070068696,3.7984978784,3.8609645248
106,606,54.8033928849,7.8305535617,0.4518764538,3.6950248946
107,607,54.8505239348,7.8776846117,3.1536100933,5.4418266874
108,608,54.9216742075,7.9488348843,5.6861067216,0.6054309311
109,609,54.9315177558,7.9586784326,5.1167452081,0.6793154415
110,610,55.0089113611,8.0360720379,7.2050255855,1.9819449657
111,611,55.0994280257,8.1265887026,7.7695670749,4.2768056835
112,612,55.1544937773,8.1816544541,9.5254431057,3.8299091930
113,613,55.1625252709,8.1896859477,9.8508264170,5.2904166411
114,614,55.3638491902,8.3910098670,0.6474490673,2.4229064160
115,615,55.3936332227,8.4207938995,4.5096213198,2.8827865025
116,616,55.5516567263,8.5788174031,2.2786134496,1.5913713035
117,617,55.5611804070,8.5883410838,2.4272012703,4.3569015537
118,618,55.5935058084,8.6206664852,4.9578759788,7.5268988384
119,619,55.6391389196,8.6662995964,8.5853257317,4.2812056886
120,620,55.6599269955,8.6870876723,9.8455749995,6.2371393172
121,621,55.7520997123,8.7792603891,3.1923061035,5.7074300007
122,622,55.8205522172,8.8477128941,2.9539187896,6.2134434503
123,623,55.9413133931,8.9684740699,2.6988334580,5.5324269454
124,624,55.9692973472,8.9964580240,7.2613538853,6.6028571309
125,625,56.2331284447,9.2602891215,7.1784940653,5.4048327437
126,626,56.3740060098,9.4011666866,4.1301243477,0.0378524608
127,627,56.4021749959,9.4293356727,4.7942986024,3.0851218761
128,628,56.9965456007,10.0237062775,7.0130927768,8.5945202528
129,629,57.1315805392,10.1587412160,9.2470966418,9.4978597103
130,630,57.1952412687,10.2224019455,3.8888149353,3.5162792494
131,631,57.2826416984,10.3098023752,2.4985855063,1.2677728524
132,632,57.3366687230,10.3638293998,5.3352285127,8.6191170558
133,633,57.3508258382,10.3779865150,4.3988015858,2.7776406004
134,634,57.3599349521,10.3870956289,4.3623999655,0.2602399839
135,635,57.4235095639,10.4506702407,5.8713701754,6.5192913462
136,636,57.4817875376,10.5089482144,9.3158161593,9.0212638767
137,637,57.5190613856,10.5462220624,7.2482286764,7.6481897551
138,638,57.6533495597,10.6805102365,8.2411641996,5.7266364775
139,639,57.8045150948,10.8316757716,3.6529394599,0.2893638302
140,640,57.8685354730,10.8956961498,4.9287441602,8.1904899038
141,641,57.8835627538,10.9107234306,6.7020785159,7.7365574191
142,642,57.9285363510,10.9556970278,8.8748539827,3.5352457348
143,643,57.9301781624,10.9573388392,4.5491275858,8.6141373869
144,644,58.0534548774,11.0806155542,0.3804082732,7.9269915606
