analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
54,554,56.9067701209,3.3794354638,7.2858980581,7.7604257436
55,555,57.0695991523,3.5422644951,6.0050650901,2.0401326229
56,556,57.1513983097,3.6240636525,4.4333592408,4.9772869075
57,557,57.2374494048,3.7101147477,2.9848320075,5.6493136730
58,558,57.2507028437,3.7233681865,4.7893565245,0.6626212268
59,559,57.2521342605,3.7247996033,0.8155380610,6.2035039273
60,560,57.3673152353,3.8399805781,2.3551673065,5.5060463709
61,561,57.3810644829,3.8537298257,0.7517192277,8.6383455749
62,562,57.4550328526,3.9276981955,6.6166934053,5.7876524902
63,563,57.5247917393,3.9974570821,8.9420926550,0.5263385975
64,564,57.5322990854,4.0049644282,6.8097158990,3.3925890611
65,565,57.6067333643,4.0793987071,9.0232469134,6.8309592117
66,566,57.6110080576,4.0836734004,2.7194714019,7.6442863403
67,567,57.6829451129,4.1556104557,5.1065635305,7.3033804471
68,568,57.7137358076,4.1864011504,0.6123425325,8.1277427069
69,569,57.7220461960,4.1947115388,1.9781847781,0.4168929563
70,570,57.8008671964,4.2735325393,0.0135566509,6.0302107498
71,571,57.8612347885,4.3339001313,4.4458095360,8.9699987951
72,572,57.8616509415,4.3343162843,5.0523615748,7.0286900915
73,573,57.8829759903,4.3556413331,0.2743965846,3.6161258644
74,574,58.0108967332,4.4835620761,3.6714064728,4.4748360035
75,575,58.0230700973,4.4957354402,2.5448777187,8.7257000584
76,576,58.2077663968,4.6804317396,9.8040633913,2.7118202659
77,577,58.4108688180,4.8835341608,9.4027631007,8.8347244050
78,578,58.6746640000,5.1473293429,7.4724797717,5.1793604059
79,579,58.7259340987,5.1985994415,3.6411802204,8.5282013428
80,580,58.7547005890,5.2273659318,3.5904932717,0.2357276442
81,581,58.7666509401,5.2393162829,8.6915866134,0.5689214671
82,582,58.8025005419,5.2751658847,3.9154092390,6.6769869738
83,583,58.8531727521,5.3258380949,5.3698337075,9.0557742772
84,584,58.9455107256,5.4181760684,9.4156189756,5.0763293224
85,585,59.0350810172,5.5077463600,7.9534377163,1.3584525913
86,586,59.2021520928,5.6748174357,7.0094791269,3.6400203686
87,587,59.4520108361,5.9246761789,7.3375209476,0.2249572972
88,588,59.5166747627,5.9893401055,9.5633359027,7.5408897482
89,589,59.7320587187,6.2047240616,5.3465428568,5.2669638750
90,590,59.7938622475,6.2665275903,4.8875834260,3.7481896363
91,591,59.8377254774,6.3103908202,3.0603325049,8.1578365411
92,592,59.8553688786,6.3280342214,0.1481669032,7.2870322794
93,593,59.9264562190,6.3991215619,5.7999324556,4.4957852886
94,594,60.0838904417,6.5565557845,3.8373682765,6.8228621369
95,595,60.1131173125,6.5857826553,1.2720252244,8.1155687577
96,596,60.2181007627,6.6907661055,6.9319620548,6.1126555782
97,597,60.3105134215,6.7831787643,8.2883662129,4.2520889816
98,598,60.3474034478,6.8200687906,8.1285532708,4.8390489704
99,599,60.4464238990,6.9190892418,6.2227181137,7.7663870140
100,600,60.7206954523,7.1933607951,3.9160610832,8.4753839556
101,601,60.7345619535,7.2072272963,2.0906659493,5.5629499240
102,602,60.9009809036,7.3736462464,6.7789782714,6.3487179287
103,603,60.9490969729,7.4217623157,2.0539483205,9.4888043286
104,604,61.1120333739,7.5846987167,7.9048690265,5.9879851868
105,605,61.1748219471,7.6474872900,8.7480626653,0.2802829808
106,606,61.1966897287,7.6693550716,5.2277687200,3.2157452644
107,607,61.3539424184,7.8266077612,1.4828463507,6.8852878612
108,608,61.3666610870,7.8393264298,8.1128190442,5.8865372808
109,609,61.4531898199,7.9258551627,9.5188717613,6.9112043405
110,610,61.5240079563,7.9966732991,5.0460949747,4.6757272606
111,611,61.6046231535,8.0772884963,4.5255661245,3.7077954320
112,612,61.6055817735,8.0782471163,8.6105985792,6.6196116812
113,613,61.7118752132,8.1845405560,0.7855228685,8.8623091090
114,614,61.7755875083,8.2482528511,7.3987428707,6.6496044145
115,615,61.7881743742,8.2608397170,5.6396357470,6.5384823748
116,616,61.8642460594,8.3369114023,2.4012933161,4.4115935849
117,617,61.8795778184,8.3522431612,0.1527685778,6.9766803387
118,618,61.9752848570,8.4479501998,5.7054563754,8.8590715913
119,619,62.0857201746,8.5583855174,4.6574312896,8.2593705909
120,620,62.0899554868,8.5626208296,9.2115313172,2.4332953785
121,621,62.2192498749,8.6919152177,3.4545648536,7.7284237628
122,622,62.2929337819,8.7655991247,2.8701318931,5.3246513096
123,623,62.3017571814,8.7744225242,6.4537483431,6.3205182265
124,624,62.3046104728,8.7772758156,0.9553772307,9.4421455162
125,625,62.3806471149,8.8533124577,8.0481044900,4.9942102050
126,626,62.4106023893,8.8832677321,3.3616691034,6.7482504367
127,627,62.4370491654,8.9097145082,0.7288328106,3.0013233626
128,628,62.4927806657,8.9654460085,8.5538099191,5.5446203242
129,629,62.5013548711,8.9740202139,7.1798895660,4.4483750816
130,630,62.5661544959,9.0388198387,9.3056939600,4.0358678141
131,631,62.6133034696,9.0859688125,3.2657862627,3.3739203122
132,632,62.7293298307,9.2019951735,6.1107187898,4.4256722994
133,633,62.9165197863,9.3891851291,9.6980620122,1.6878112521
134,634,62.9737707642,9.4464361070,8.6245880855,1.5465476666
135,635,63.1140691463,9.5867344891,4.7356805598,9.7479224224
136,636,63.1365870394,9.6092523822,9.4910870018,0.6195320075
137,637,63.1559055433,9.6285708861,9.2756000114,7.5807966852
138,638,63.2237756861,9.6964410289,6.5628467612,1.3190848843
139,639,63.2565982370,9.7292635798,1.3858729019,4.6042689813
140,640,63.3651110298,9.8377763726,9.6433684248,4.2005096974
141,641,63.3821248731,9.8547902159,7.8271425458,2.9081851155
142,642,63.4278480483,9.9005133911,7.6903036628,6.3703491298
143,643,63.4946904055,9.9673557483,0.3084115622,0.9000462621
144,644,63.4948250290,9.9674903718,1.4274884238,7.9695763665
145,645,63.5083806722,9.9810460150,7.4185806453,7.5243481428
146,646,63.5676630042,10.0403283470,0.5814460695,5.8903228163
147,647,63.6062873829,10.0789527258,8.2588944404,8.1057791376
148,648,63.8111200815,10.2837854243,6.3854163179,8.9083703217
149,649,64.0017597894,10.4744251323,5.9693455418,5.6843645173
150,650,64.1384953525,10.6111606954,6.4172549776,7.1937167367
151,651,64.2294016209,10.7020669637,2.6170770335,3.6216674289
