analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
180,680,17.7085364804,3.7859506064,7.5833127480,0.3726886811,0
181,681,17.7191357291,3.7965498551,5.9284612227,6.5334989307,1
182,682,17.7196086322,3.7970227581,8.9811223065,9.5164094773,0
183,683,17.7762727853,3.8536869113,8.2291369842,0.4626779564,0
184,684,17.7777515734,3.8551656994,1.2593520060,7.3493267572,0
185,685,17.7812613971,3.8586755230,0.0018021548,1.5564464102,0
186,686,17.7964250938,3.8738392198,0.6355319921,9.9969206999,0
187,687,17.7997740215,3.8771881475,2.2111997212,3.1794857220,0
188,688,17.8045566748,3.8819708008,2.9351373964,4.1919966148,1
189,689,17.8200323147,3.8974464406,5.8925254536,2.5472149729,1
190,690,17.8307939035,3.9082080295,1.6368154806,6.6003669715,1
191,691,17.8406532397,3.9180673657,0.1425829585,0.7454901994,0
192,692,17.8419843130,3.9193984390,4.8348369665,7.6790871954,1
193,693,17.8828914180,3.9603055440,1.1902488614,6.2070307918,1
194,694,17.8963717793,3.9737859053,2.7080984515,7.1534805848,0
195,695,17.9027359406,3.9801500666,3.2020321910,1.6935062683,0
196,696,17.9128633259,3.9902774519,6.0619654455,3.9345230669,1
197,697,17.9307451258,4.0081592518,6.7424222922,6.5158679688,0
198,698,17.9400256829,4.0174398088,1.8259815200,8.9470331543,0
199,699,17.9422828395,4.0196969655,6.1369500383,9.4952344546,1
200,700,17.9538902326,4.0313043586,1.5460619306,4.8865845428,1
201,701,17.9559731016,4.0333872276,3.5202660262,0.9586815317,1
202,702,17.9913708309,4.0687849569,6.2237899350,1.9457055534,1
203,703,18.0054172380,4.0828313640,9.2168170484,1.8081522123,0
204,704,18.0074365459,4.0848506718,5.3200733015,9.7726713747,1
205,705,18.0080349257,4.0854490517,5.4696746239,2.4272779951,1
206,706,18.0201411496,4.0975552756,4.6188504540,4.5638653198,1
207,707,18.0202201917,4.0976343177,8.5065606380,1.1635424964,0
208,708,18.0470506068,4.1244647327,7.9797799058,7.4063596571,0
209,709,18.0508902887,4.1283044146,6.5489698172,9.7826819544,1
210,710,18.0539399187,4.1313540447,6.7577366846,3.1708650427,0
211,711,18.0594951966,4.1369093225,4.0678789909,4.7159392718,1
212,712,18.0964931026,4.1739072286,5.2887994397,6.5966575848,1
213,713,18.1053438330,4.1827579590,6.9453219772,6.1293844347,0
214,714,18.1167217743,4.1941359003,8.2270032170,5.3668355540,0
215,715,18.1244543377,4.2018684637,5.3245236701,9.2109031523,1
216,716,18.1299372300,4.2073513560,1.5735920905,7.0466598805,0
217,717,18.1393435183,4.2167576443,1.9235401605,2.5830586683,0
218,718,18.1433979205,4.2208120465,5.8244583827,1.0843729711,1
219,719,18.1644707230,4.2418848490,5.1219649632,5.6979158602,1
