analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y
68,568,71.8694893803,6.2402574684,5.1561913619,1.8985763053
69,569,72.1458019771,6.5165700652,6.0099667287,6.0458403022
70,570,72.2731763882,6.6439444763,5.8246687623,8.7789482714
71,571,72.4977883481,6.8685564363,0.7018445210,4.4754594808
72,572,72.5861778623,6.9569459504,2.0857648601,7.5667629551
73,573,72.7127523108,7.0835203990,0.2755060143,6.4462886234
74,574,72.9852396050,7.3560076932,9.9060253120,7.1414724091
75,575,73.0205872833,7.3913553715,2.3138237145,6.4719248252
76,576,73.1038952956,7.4746633837,9.0042934430,4.8688029782
77,577,73.7340078414,8.1047759295,1.9381376410,6.0624588908
78,578,73.8178888171,8.1886569052,9.6578210658,5.7202997915
79,579,73.9119093405,8.2826774287,3.1100145676,8.6758010600
80,580,73.9862345722,8.3570026603,0.8887381863,7.3219674736
81,581,74.0286242685,8.3993923567,4.2867889691,5.6497810378
82,582,74.1874520749,8.5582201631,9.1346846978,6.7204613032
83,583,74.4227465614,8.7935146495,4.8115194350,8.9552015572
84,584,74.4293518926,8.8001199808,2.1108158997,5.9315659592
85,585,74.5928630513,8.9636311394,4.0984477704,9.2237860085
86,586,74.6866508311,9.0574189192,9.9830338591,7.9406901239
87,587,74.6886741102,9.0594421984,9.1312703377,2.6652955985
88,588,74.7280002733,9.0987683614,7.1055182603,2.9508965949
89,589,74.8082010702,9.1789691584,1.7727951599,0.2458759086
90,590,74.8118737103,9.1826417985,4.7673756003,9.8160834173
91,591,74.9314957036,9.3022637918,0.0851582945,4.8548953225
92,592,75.0512115832,9.4219796713,6.5231407528,6.9737448561
93,593,75.0523018650,9.4230699531,6.3041556350,9.0385422314
94,594,75.2481109699,9.6188790580,7.4642455347,1.7144464124
95,595,75.2946047417,9.6653728299,3.9950872960,8.1924085010
96,596,75.3909255560,9.7616936441,1.9244387047,5.0019875650
97,597,75.4276108807,9.7983789688,8.6614241876,3.6016764390
98,598,75.6017426369,9.9725107250,9.9581081247,2.1335301407
99,599,75.6510280932,10.0217961813,0.9924719917,6.3882050933
100,600,75.7881728744,10.1589409626,9.9894243532,4.1882914177
101,601,76.1574836407,10.5282517288,7.0618620631,0.6178876274
102,602,76.2823192586,10.6530873468,7.0600865341,2.6777554629
103,603,76.7267069232,11.0974750113,9.7733625517,1.2952755010
104,604,76.9181077641,11.2888758522,7.1480665486,4.2351847402
105,605,76.9787947503,11.3495628384,9.6944309260,5.4430189692
106,606,77.0607089118,11.4314770000,7.5397274393,2.7452491791
107,607,77.0723597348,11.4431278229,9.1403777953,5.9117926744
108,608,77.1355551305,11.5063232187,9.9759954697,3.9778099563
109,609,77.7125527899,12.0833208781,7.4845239463,9.0852082802
110,610,78.1316717919,12.5024398800,8.3870897599,2.1106605884
111,611,78.1326691186,12.5034372068,8.9695165501,4.3595675802
112,612,78.3276040149,12.6983721031,8.4942909598,4.2675406332
113,613,78.5403553002,12.9111233883,8.3921981043,7.6616549207
114,614,78.7915330189,13.1623011070,0.1341800377,9.1414262046
115,615,79.0890100226,13.4597781107,6.8003377013,7.7971381200
116,616,79.1217696299,13.4925377181,3.9489630367,6.2953864336
117,617,79.1920851672,13.5628532554,3.9388853104,2.5165290080
118,618,79.2031268927,13.5738949808,8.3660106761,6.1470672133
119,619,79.2278600930,13.5986281811,9.7137086341,2.2630493840
120,620,79.2402069787,13.6109750668,1.3098023652,3.6711245990
121,621,79.6051107155,13.9758788036,9.0159418346,3.2766457920
122,622,79.6893507001,14.0601187883,3.3320405839,5.7110097372
123,623,79.7152853240,14.0860534121,1.5153572852,8.6949731395
124,624,79.7363595798,14.1071276680,0.9778953117,3.5767653492
125,625,79.7561101848,14.1268782730,0.0860133436,9.0514217176
126,626,79.7821931951,14.1529612833,6.4666356941,9.0591132734
127,627,79.7996085795,14.1703766676,5.4989622823,5.4004976110
128,628,79.8251966560,14.1959647442,9.2106908243,9.1634043891
129,629,79.8402655538,14.2110336420,1.9667159731,4.8292831838
130,630,79.8444605867,14.2152286748,2.2030115667,7.7603193340
131,631,79.8937284282,14.2644965163,1.0154152465,6.5313414962
132,632,80.0990135220,14.4697816101,8.0153464149,4.5787940111
133,633,80.1152472171,14.4860153053,7.8280127444,6.2214410243
134,634,80.1608721795,14.5316402676,2.3015391190,6.9540753907
135,635,80.1899890760,14.5607571642,1.7355055253,6.1422317958
136,636,80.2285463463,14.5993144345,1.2508205675,3.2082363890
137,637,80.5518694945,14.9226375826,4.0864990821,4.6628043908
138,638,80.5747165089,14.9454845971,3.5200236466,8.1538175939
139,639,80.7475353205,15.1183034086,6.0064409451,1.6223614416
140,640,80.7658700064,15.1366380945,0.0696728266,4.1113422451
141,641,80.9005777705,15.2713458586,6.9510841115,2.0440662461
142,642,80.9135179239,15.2842860121,4.7791999927,8.5438913815
143,643,81.0184010421,15.3891691302,3.9687297295,9.2279554831
144,644,81.1213948573,15.4921629454,0.3120327596,1.3391244907
145,645,81.1609246099,15.5316926980,7.2889102611,7.4196376293
146,646,81.2287842633,15.5995523514,9.5489390049,6.7812364482
147,647,81.2398993094,15.6106673976,0.2419427858,2.6944165977
148,648,81.5106137419,15.8813818300,0.4781948827,7.0977549737
149,649,81.5141902933,15.8849583815,9.9238316366,9.0943578739
150,650,81.5825176051,15.9532856932,9.0258082047,4.9896785100
151,651,81.7407792173,16.1115473054,8.6628102405,8.4343739399
152,652,81.8977958058,16.2685638940,3.4740419488,7.1886430708
153,653,82.0610073214,16.4317754095,1.0671053054,1.4941608191
154,654,82.1332189928,16.5039870810,4.9740088153,7.2106587487
155,655,82.1796115576,16.5503796458,9.1370470298,5.3033240621
156,656,82.1989747259,16.5697428141,5.4982547077,8.2788372849
157,657,82.2276789775,16.5984470656,4.2447599412,9.4127706551
158,658,82.4083362264,16.7791043146,6.9228747209,5.8609343360
159,659,82.4179903596,16.7887584477,8.3033567342,0.8922181003
160,660,82.4454870490,16.8162551371,7.0022564575,4.2014839179
161,661,82.4735265451,16.8442946333,3.1567575258,6.5114667541
162,662,82.5319251952,16.9026932834,5.7542687013,5.1307460246
163,663,82.5658872405,16.9366553286,1.5548932489,5.3277328033
164,664,82.6027062068,16.9734742949,3.6430061882,7.7769581742
165,665,82.6171297157,16.9878978038,7.9811082887,0.0090216587
166,666,82.6565015769,17.0272696651,9.6646084711,6.3372631720
167,667,82.7720280776,17.1427961657,1.7564959708,0.2517328726
168,668,82.9939037636,17.3646718517,9.7352863517,7.1935490677
169,669,83.2155989201,17.5863670083,0.6776289211,6.8723186729
170,670,83.2363780815,17.6071461696,6.0484501990,6.9201544962
171,671,83.2823355301,17.6531036182,4.4680995808,6.8437105365
172,672,83.2863542019,17.6571222900,5.2515378872,7.0491301847
