analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
458,958,25.3444690361,11.3078436796,6.4393542823,0.3718511456,1
459,959,25.3687627469,11.3321373903,3.6482774386,3.9625926461,1
460,960,25.3750618464,11.3384364898,5.7138332731,2.7143738015,1
461,961,25.4252896016,11.3886642451,3.0973038381,3.5487636836,1
462,962,25.4282622765,11.3916369200,8.0150837758,8.6532582503,0
463,963,25.4349785050,11.3983531484,2.4613748671,2.8376936994,0
464,964,25.5533383455,11.5167129889,9.8415607285,7.0837017037,0
465,965,25.5586747824,11.5220494258,8.4660790766,6.4796136493,0
466,966,25.6618928845,11.6252675279,6.7106622643,0.2449691775,0
467,967,25.7562976420,11.7196722854,1.9676214533,3.7532153611,1
468,968,25.7590911703,11.7224658137,1.6797497769,2.9745381061,0
469,969,25.7988056912,11.7621803346,2.9350380092,8.9065430199,0
470,970,25.9088698561,11.8722444995,0.0759489798,8.2306583678,0
471,971,25.9547850289,11.9181596723,0.8188978677,3.1987620526,0
472,972,26.0239665835,11.9873412269,2.6064152440,7.3989839458,0
473,973,26.0808521920,12.0442268354,6.4145845617,9.8025321368,1
474,974,26.0883378996,12.0517125430,6.1827348330,9.7416821221,1
475,975,26.0913381554,12.0547127989,2.1661670484,7.5183537666,0
476,976,26.1531316747,12.1165063182,6.4667180828,9.2319904170,1
477,977,26.1753077182,12.1386823616,1.0430418692,6.7131953935,0
478,978,26.1826961904,12.1460708339,5.5380979232,5.1163071424,1
479,979,26.2062118112,12.1695864546,9.5068817754,5.2487569737,0
480,980,26.2353692615,12.1987439050,1.8813560227,7.4053957673,0
481,981,26.2353779124,12.1987525558,8.7785541884,4.9905770353,0
482,982,26.2609358511,12.2243104945,2.4268127963,0.5772938311,0
483,983,26.3125466639,12.2759213074,8.4181706218,8.0069478776,0
484,984,26.3149861705,12.2783608139,9.6786108103,2.4227763132,0
485,985,26.3967847715,12.3601594149,9.7689542014,7.9738447739,0
486,986,26.4096840535,12.3730586970,6.8268958873,6.5964868155,0
487,987,26.4685737940,12.4319484374,8.6077694896,1.0922611534,0
488,988,26.4965588332,12.4599334766,8.6493802529,5.8094255978,0
489,989,26.4973313738,12.4607060173,0.0808802581,0.0957832140,0
490,990,26.5160164200,12.4793910635,5.8567832000,9.1306938690,1
491,991,26.5309807295,12.4943553729,9.9910501143,8.8854066042,0
492,992,26.5369049352,12.5002795786,8.7367351955,3.6525727224,0
493,993,26.5416442108,12.5050188542,3.3878601739,3.4139670447,1
494,994,26.5756900480,12.5390646914,6.9949169399,8.0612143348,0
495,995,26.5815347923,12.5449094358,9.5486878510,2.5549662421,0
496,996,26.5854003638,12.5487750072,3.4495332671,6.6122485326,1
497,997,26.5887744003,12.5521490437,9.0812926222,4.6172197536,0
498,998,26.5965177923,12.5598924358,8.8793834156,8.7515583082,0
499,999,26.6221949971,12.5855696405,9.8766436729,2.9716269322,0
500,1000,26.6437303420,12.6071049854,2.8827672611,3.6082619186,1
501,1001,26.6541727087,12.6175473522,3.6362610624,9.7983420633,1
502,1002,26.6619067636,12.6252814071,4.7314423322,4.7757035281,1
503,1003,26.7331339852,12.6965086286,1.2367395035,5.4945075125,1
504,1004,26.7365304260,12.6999050694,3.1829461464,5.7334939196,1
505,1005,26.7577403689,12.7211150123,3.5104890956,4.9256405938,1
506,1006,26.7608716738,12.7242463173,3.6734268429,3.6944862053,1
507,1007,26.7989971599,12.7623718034,2.3473716182,6.9673559211,0
508,1008,26.8098056048,12.7731802482,2.6120343699,1.7424305846,0
509,1009,26.8434322618,12.8068069052,7.6564766846,2.0901743510,0
510,1010,26.8521586018,12.8155332452,9.8254698597,8.2673102871,0
511,1011,26.8874398980,12.8508145415,7.8181649948,8.9747900964,0
512,1012,26.9193203369,12.8826949803,7.3006502163,8.1043492303,0
513,1013,26.9262064501,12.8895810935,6.4462096402,4.6422043412,1
514,1014,26.9337260827,12.8971007261,8.7839239171,9.5638595354,0
