analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
434,934,17.1708987585,7.1721889279,4.6122437473,8.3452647006,1
435,935,17.1715525677,7.1728427371,9.7768813490,5.3221924722,0
436,936,17.1982167949,7.1995069643,1.8262500464,8.7932754909,0
437,937,17.2279546593,7.2292448287,0.8814179275,6.8317619401,0
438,938,17.2296474066,7.2309375760,6.9043099068,3.9018622453,0
439,939,17.2692551944,7.2705453638,6.6413128189,2.1537407507,1
440,940,17.2900851029,7.2913752723,9.1190337793,3.9537510963,0
441,941,17.3105314029,7.3118215723,6.1664067323,4.0099071668,1
442,942,17.3347273351,7.3360175045,1.4637162471,5.3403263306,1
443,943,17.3360328188,7.3373229881,4.1021000435,8.7412792611,1
444,944,17.3438581694,7.3451483387,6.0738719399,3.4321170269,1
445,945,17.3793165493,7.3806067187,5.9573026807,4.6789098534,1
446,946,17.3850917108,7.3863818802,4.3460448391,0.6975429685,1
447,947,17.3921741937,7.3934643631,5.3119598182,0.2074870692,1
448,948,17.4157548724,7.4170450418,5.6641447648,5.2054775653,1
449,949,17.4334520986,7.4347422680,2.3757568886,5.9910528083,1
450,950,17.4337103683,7.4350005377,9.0108196545,2.1043054694,0
451,951,17.4465986333,7.4478888027,3.0135595385,9.0289771253,0
452,952,17.4466440356,7.4479342050,6.1439869919,0.6979734632,1
453,953,17.4906502339,7.4919404033,8.2796874724,6.4499188091,0
454,954,17.5028920635,7.5041822329,3.1240250901,7.6692440025,0
455,955,17.5102346701,7.5115248395,8.5305963705,6.6674527160,0
456,956,17.5209523297,7.5222424991,4.6468058078,1.8691534269,1
457,957,17.5300422995,7.5313324688,6.4695867237,1.1940966873,1
458,958,17.5457806815,7.5470708509,6.5541503680,6.5629531853,1
459,959,17.5612409035,7.5625310729,7.6456878843,5.8935367916,0
460,960,17.5828392536,7.5841294230,5.6167048247,8.7397291753,1
461,961,17.5938743189,7.5951644883,5.2539400496,6.9984507468,1
462,962,17.6042080095,7.6054981789,6.3292777344,5.7204857241,1
463,963,17.6083231233,7.6096132927,0.8923847979,9.5016922596,0
464,964,17.6164770376,7.6177672070,4.3274173332,0.2130170971,1
465,965,17.6406617285,7.6419518979,2.4528187044,7.9801528571,0
466,966,17.6683414043,7.6696315737,2.0881556770,9.3544458991,0
467,967,17.6771599190,7.6784500884,1.1691041354,7.9748394777,0
468,968,17.6780326544,7.6793228238,0.3216448776,5.1812143753,1
469,969,17.6946728194,7.6959629888,8.2884552198,7.6368970108,0
470,970,17.7248467909,7.7261369603,1.2720669886,9.2861350662,0
471,971,17.7458983240,7.7471884933,8.9295371353,7.6369009086,0
472,972,17.7593857922,7.7606759616,1.0699031884,8.3625162752,0
473,973,17.7825187001,7.7838088695,8.3019920322,4.5484733935,0
474,974,17.7862574649,7.7875476343,0.1705175516,9.2398636853,0
475,975,17.7935615188,7.7948516881,1.6373343772,9.5231852223,0
476,976,17.7984243341,7.7997145035,6.3542965136,3.3906598347,1
477,977,17.8095696766,7.8108598460,7.4559630592,0.4635817321,0
478,978,17.8246308723,7.8259210417,2.5059942637,0.9154011403,0
479,979,17.8318556667,7.8331458361,5.2373868806,8.8826698374,1
480,980,17.8779942996,7.8792844690,2.7863513545,8.4064351936,0
