analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
286,786,137.3772574509,44.7449584337,5.7661492785,8.9484035325,1
287,787,137.3840628993,44.7517638820,6.5095120060,6.1093979955,1
288,788,137.6324374143,45.0001383971,0.4053242363,4.0937975876,1
289,789,137.7472874294,45.1149884121,4.7973568269,4.2146493685,1
290,790,137.7754370494,45.1431380321,5.9631595817,7.9273687640,1
291,791,138.1873236154,45.5550245981,4.2092079516,3.8014103335,1
292,792,138.4935228271,45.8612238098,5.5917517053,7.5057937407,1
293,793,138.5907047603,45.9584057431,0.6907123505,4.4161544509,1
294,794,138.6193372138,45.9870381965,1.1709349760,4.4492352495,1
295,795,138.7690989258,46.1367999085,2.9660645507,4.1162050574,1
296,796,138.7875741991,46.1552751818,3.5419571493,3.3977807805,1
297,797,139.0759363247,46.4436373074,6.5586879175,0.6743965514,1
298,798,139.1920588829,46.5597598656,6.2792774444,9.2137980566,1
299,799,139.5599583104,46.9276592931,6.0927614483,4.0660639545,1
300,800,139.6029272908,46.9706282735,4.1695736156,4.9949362498,1
301,801,139.7348311318,47.1025321145,6.2175720414,4.7370450261,1
302,802,139.9401904445,47.3078914273,6.2209641220,2.0465205270,1
303,803,140.1924605980,47.5601615808,4.9093605454,7.2046887324,1
304,804,140.3650117274,47.7327127101,7.1130189484,7.6710218834,0
305,805,140.5005206307,47.8682216135,6.1847929234,3.8093321346,1
306,806,140.7126927888,48.0803937715,1.5534680925,3.9094702655,1
307,807,140.8241604961,48.1918614788,4.0168696993,4.2452196281,1
308,808,140.8338787098,48.2015796925,3.1531339999,4.4334256433,1
309,809,141.1791733659,48.5468743487,2.5248647698,3.5865867819,1
310,810,141.4027258105,48.7704267933,3.5089495139,9.6655696400,1
311,811,141.5479338778,48.9156348605,5.0836250797,0.2825346245,1
312,812,141.7293795679,49.0970805507,4.9283057153,5.9950142945,1
313,813,142.0506616706,49.4183626534,6.0111821576,6.2514412692,1
314,814,142.0818865331,49.4495875159,5.0337695018,1.3839265883,1
315,815,142.1017086877,49.4694096705,6.4517410275,8.5176528658,1
316,816,142.3034966683,49.6711976511,3.8226913256,5.4731803925,1
317,817,142.4417255577,49.8094265404,5.1271417797,1.2582735845,1
318,818,142.5172849737,49.8849859565,0.2960212262,4.6168420774,1
319,819,142.5331882882,49.9008892709,0.3048300442,5.0163339471,1
320,820,142.5423280897,49.9100290724,2.0889338973,3.5035652145,1
321,821,143.0600658451,50.4277668279,6.0766293294,9.4784420426,1
322,822,143.2807415990,50.6484425818,0.5870450174,6.2213803631,1
323,823,143.3502231323,50.7179241151,4.8873488390,9.4068589226,1
324,824,143.4928401871,50.8605411698,5.7487846171,3.7754660549,1
325,825,143.5770064353,50.9447074180,4.4803143256,4.2461426325,1
326,826,143.6066833357,50.9743843184,3.8513064589,6.3077397385,1
327,827,143.8654866055,51.2331875883,5.6388692369,6.6261409959,1
328,828,144.0300288635,51.3977298463,4.6726924886,0.0474409759,1
329,829,144.1786391756,51.5463401583,4.8020516450,8.1173084147,1
330,830,144.4457333490,51.8134343317,3.4694906159,3.7849784640,1
331,831,144.5762640376,51.9439650204,4.8506959876,6.4546058272,1
332,832,144.6184178587,51.9861188414,3.1717178446,8.0885823233,0
333,833,145.5113845338,52.8790855165,4.1634649873,2.3536611537,1
334,834,145.5123002402,52.8800012229,3.9731145741,2.4892718540,1
335,835,145.5184096706,52.8861106533,3.2583140305,3.1268345953,0
336,836,145.7068405607,53.0745415435,5.4034672236,8.9658221486,1
337,837,145.7729914700,53.1406924527,3.7953142464,3.8878342796,1
338,838,145.8477547661,53.2154557488,4.4413234988,2.6786958481,1
339,839,145.8689401476,53.2366411304,4.5050966415,8.7237990467,1
340,840,145.8934932427,53.2611942254,4.2119370557,2.5741857980,1
341,841,146.1043688720,53.4720698548,5.8152979487,4.6759390402,1
342,842,146.3362043234,53.7039053061,2.1983061491,4.5923923349,1
343,843,146.9080765850,54.2757775677,2.1150070667,1.9190290917,0
344,844,147.0101481526,54.3778491353,3.8157910941,0.0182693169,1
345,845,147.2445436255,54.6122446082,0.2851369769,5.1660128961,1
346,846,147.5226080929,54.8903090756,4.0930199108,2.8706259719,1
347,847,147.7510418526,55.1187428353,3.4944966499,4.8052865292,1
348,848,147.7844639074,55.1521648901,1.1926105124,4.8231172954,1
349,849,147.8463522401,55.2140532228,1.7704445512,5.4916347236,1
350,850,147.9609758922,55.3286768749,4.2422364264,0.9412757975,1
351,851,148.1149413014,55.4826422841,2.8832004629,4.7497149659,1
352,852,148.1364154228,55.5041164055,4.4619023113,0.2450244211,1
353,853,148.4982936763,55.8659946591,5.1876975747,4.2148090094,1
354,854,148.6474475962,56.0151485789,5.1712463879,8.8274471330,1
355,855,148.7020435702,56.0697445529,4.5187536946,9.0044291392,1
356,856,148.9146752281,56.2823762108,1.5666627499,6.2163392404,1
357,857,148.9729067601,56.3406077428,2.2911244880,6.1355762808,1
358,858,148.9787969055,56.3464978882,3.7094345021,4.6028591610,1
359,859,149.0088162581,56.3765172408,1.6543764635,3.6959796882,1
360,860,149.0330263534,56.4007273361,3.6126610808,0.4654055504,1
361,861,149.0544792659,56.4221802487,6.4833287772,8.0886785329,1
362,862,149.6705315509,57.0382325336,3.1318091613,9.4541520767,0
363,863,149.7363997204,57.1041007031,1.6054535997,5.8637963495,1
364,864,149.9647320672,57.3324330500,3.0586741747,2.5980463118,0
365,865,150.0807964056,57.4484973883,4.2224969760,6.0883303064,1
366,866,150.1494806016,57.5171815843,6.3126342790,8.9961237008,1
367,867,150.4997110259,57.8674120086,5.3698595139,4.4277193120,1
368,868,150.6955777428,58.0632787255,0.3429655956,4.4316061600,1
369,869,150.7725053112,58.1402062939,3.2555980926,9.3637784392,0
370,870,150.9213680917,58.2890690744,3.8638888726,9.8288677549,1
371,871,151.0161329601,58.3838339428,3.6333951893,3.4190773514,1
372,872,151.1768555604,58.5445565431,2.2546111567,5.3680491254,1
373,873,151.3378636027,58.7055645854,3.3050708506,6.9585311380,0
374,874,151.6941556858,59.0618566686,5.1730833348,0.7456999266,1
375,875,151.7356668322,59.1033678149,3.8386374736,3.8764818159,1
376,876,151.8054920005,59.1731929832,3.2528825876,4.1846942170,1
377,877,151.9408933202,59.3085943029,4.0901709170,2.0999173921,1
378,878,152.7507650455,60.1184660283,6.7069209081,2.4474883471,0
379,879,152.7591012621,60.1268022448,6.4296354378,4.9300152076,1
380,880,153.0144065966,60.3821075793,5.7393300684,5.8601756793,1
381,881,153.1058700344,60.4735710171,2.3535351273,3.2039257959,0
382,882,153.1163349985,60.4840359812,5.2815148229,1.3003208917,1
383,883,153.2070886196,60.5747896023,5.6938454663,4.8273971951,1
384,884,153.3418934136,60.7095943963,5.3141052459,2.8907270631,1
385,885,153.3708998393,60.7386008220,3.7298713215,4.7013098802,1
386,886,153.4015654480,60.7692664307,4.0983523418,3.3702081873,1
387,887,153.4547243927,60.8224253754,2.4941202209,4.2596859632,1
388,888,153.9942481001,61.3619490828,5.6759855551,2.6114226471,1
389,889,154.0087512867,61.3764522694,4.5988695863,0.7917388832,1
390,890,154.1972158600,61.5649168428,5.7697508022,0.1995989822,1
391,891,154.2523597808,61.6200607635,4.8434439999,5.3915113691,1
392,892,154.2666715108,61.6343724935,0.4754830343,3.7241236240,1
393,893,154.3513322382,61.7190332209,5.5626722274,9.0189446442,1
394,894,154.9483185425,62.3160195252,3.3331223376,0.8248798509,0
395,895,155.8392367179,63.2069377006,6.2941004830,1.6339154079,1
396,896,155.8708214857,63.2385224685,1.0117767594,4.0913236948,1
397,897,156.1730041018,63.5407050845,9.7784320171,4.6202775761,0
398,898,156.1819301084,63.5496310911,2.6040554493,4.9409785184,1
399,899,156.2522937705,63.6199947533,5.1097796828,0.4785786322,1
400,900,156.7332336798,64.1009346625,3.5432702906,8.3437341827,1
401,901,156.7402081925,64.1079091752,5.0111878890,4.7836767348,1
402,902,156.8665109194,64.2342119021,3.8631339190,0.6828135286,1
403,903,157.0031142562,64.3708152390,4.7013206978,3.8916242242,1
404,904,157.0586293621,64.4263303449,4.6532640042,5.0191797886,1
405,905,157.3164849478,64.6841859305,1.7376411182,3.8372046459,1
406,906,157.3352105829,64.7029115656,1.6548937932,5.3236163889,1
407,907,157.3716181876,64.7393191704,3.3380051180,9.5231577163,1
408,908,157.5184836030,64.8861845858,4.0612675579,8.8496690784,1
409,909,157.6141896309,64.9818906137,4.2794263662,3.9819396239,1
410,910,157.6178756031,64.9855765858,3.8122521904,9.1729305353,1
411,911,157.6242138361,64.9919148188,3.8167742710,4.3219943764,1
412,912,157.7739230848,65.1416240675,2.3696892287,5.2387408605,1
413,913,158.0390155480,65.4067165307,5.1860911104,3.5419945858,1
414,914,158.5102219024,65.8779228851,4.7556004623,6.3195604064,1
415,915,158.7800800345,66.1477810172,5.6678125825,5.7029041126,1
416,916,158.8822842154,66.2499851982,6.3580143914,6.1245436213,1
417,917,159.1809590007,66.5486599834,4.7955137145,7.3566941759,1
418,918,159.2101618978,66.5778628805,4.4111300266,8.9888932118,1
419,919,159.6736765361,67.0413775188,3.2955745669,2.9365141363,0
420,920,159.7652393060,67.1329402888,5.1477295598,6.3504492706,1
421,921,159.8170080756,67.1847090583,2.1666869433,3.8795432413,1
422,922,159.8642870064,67.2319879891,1.4335825173,4.9884542569,1
423,923,159.9622373861,67.3299383688,6.1768056401,1.7364861945,1
424,924,159.9666180590,67.3343190417,4.1099932511,1.9084802132,1
425,925,159.9760745156,67.3437754983,2.2323928538,4.2528541887,1
426,926,160.0994361044,67.4671370871,1.4468573715,3.9542235177,1
427,927,160.1115502917,67.4792512744,6.0329409875,8.0898265942,1
428,928,160.1456642829,67.5133652656,4.6029560667,3.3963521177,1
