analysis_death_index,raw_death_index,raw_death_time,time_since_burnin,x,y,in_T_zone
566,1066,15.0839035209,7.6209271149,4.2469468270,3.0696939629,1
567,1067,15.0894185245,7.6264421185,1.1043494878,2.4107457300,0
568,1068,15.0908165960,7.6278401900,8.7702157616,5.2618530351,0
569,1069,15.0933228802,7.6303464742,9.2384131643,8.9712468088,0
570,1070,15.1124104518,7.6494340458,2.9398981477,4.3962891092,1
571,1071,15.1226067549,7.6596303489,0.0183685293,8.2235990777,0
572,1072,15.1226264156,7.6596500096,7.6813760470,3.6704139084,0
573,1073,15.1320797564,7.6691033504,0.9827392431,0.1330689741,0
574,1074,15.1403054085,7.6773290025,9.7161181902,3.8607334241,0
575,1075,15.1807131544,7.7177367484,7.2023046499,6.3039632635,0
576,1076,15.2005959988,7.7376195928,7.3822327779,3.1779847454,0
577,1077,15.2016024851,7.7386260791,5.7139557423,6.7068907669,1
578,1078,15.2096560462,7.7466796402,7.9288296237,7.4356020264,0
579,1079,15.2121474403,7.7491710343,4.2555475176,2.9046903755,1
580,1080,15.2155872135,7.7526108075,8.7806920567,0.8560492952,0
581,1081,15.2179421386,7.7549657326,3.3386607577,6.1591315158,1
582,1082,15.2188291762,7.7558527702,3.0492272794,3.3712436420,1
583,1083,15.2722538793,7.8092774733,0.6289380807,0.9552658539,0
584,1084,15.2794627707,7.8164863647,9.4398152411,1.8179724085,0
585,1085,15.2908287575,7.8278523515,2.2559953222,4.6620174718,1
586,1086,15.3015724881,7.8385960821,0.4010084208,5.4678886989,1
587,1087,15.3110770370,7.8481006310,4.8097716569,7.0413457101,1
588,1088,15.3279012808,7.8649248748,1.9502768860,7.9937303019,0
589,1089,15.3726683480,7.9096919420,9.7372712934,6.7582478511,0
590,1090,15.3788919677,7.9159155617,5.4705520400,7.5018343025,1
591,1091,15.3889899590,7.9260135530,8.8627733207,9.4909806000,0
592,1092,15.3977579751,7.9347815691,8.2303563264,9.5854746212,0
593,1093,15.4018275058,7.9388510998,7.5198514289,3.6675871969,0
594,1094,15.4115895135,7.9486131075,1.6471812229,7.0454916176,0
595,1095,15.4181151914,7.9551387854,4.3270939265,5.3440623832,1
596,1096,15.4197906638,7.9568142578,6.2975986206,6.6942819971,1
597,1097,15.4558318695,7.9928554635,1.6510718048,1.8386445929,0
598,1098,15.4701847880,8.0072083820,8.3601657928,0.0891314067,0
599,1099,15.4711073429,8.0081309369,9.4973663727,0.3779161904,0
600,1100,15.4786464227,8.0156700167,4.0202864502,3.5167906284,1
601,1101,15.4807772982,8.0178008922,5.3492785517,5.7365789419,1
602,1102,15.4879939583,8.0250175523,2.6796778196,4.2081047972,1
603,1103,15.4965354373,8.0335590313,6.5705515160,8.0090509845,1
604,1104,15.4970958958,8.0341194898,8.8318708312,4.5950613047,0
605,1105,15.5015257617,8.0385493557,4.5298466845,9.2680153943,1
606,1106,15.5027724694,8.0397960634,5.9763208457,3.6786794650,1
607,1107,15.5649505116,8.1019741056,5.0741504822,3.3881520233,1
608,1108,15.5698024868,8.1068260808,5.8537441729,2.5860452185,1
609,1109,15.6037009129,8.1407245069,9.1036159322,0.4394444807,0
610,1110,15.6309654203,8.1679890143,9.1576321967,0.2645236160,0
611,1111,15.6391332581,8.1761568521,8.9642989945,9.3739052539,0
612,1112,15.6994119290,8.2364355230,1.2407677171,3.1817072314,0
613,1113,15.7032345575,8.2402581515,1.3821853287,0.2221301468,0
614,1114,15.7186873646,8.2557109586,4.5031090283,2.1826062769,1
615,1115,15.7354279052,8.2724514992,9.5865309541,3.8960752468,0
616,1116,15.7408535318,8.2778771258,7.1920814525,2.7419147495,0
617,1117,15.7492671359,8.2862907299,9.4274303923,4.2922436143,0
618,1118,15.7494685728,8.2864921668,2.1882864982,5.8763189963,1
619,1119,15.7735294577,8.3105530517,4.9359546148,6.3644309088,1
620,1120,15.7761795443,8.3132031383,0.9565311220,2.9371486248,0
621,1121,15.8061451206,8.3431687146,0.9092803058,9.6668806279,0
622,1122,15.8116668891,8.3486904831,8.3380815126,1.0185804678,0
623,1123,15.8698990090,8.4069226030,0.0637270229,7.1878188937,0
624,1124,15.8977566794,8.4347802734,8.4533960833,0.6942322563,0
625,1125,15.9258150865,8.4628386805,5.7684484774,1.7228856377,1
626,1126,15.9399262078,8.4769498018,5.7949677760,4.5753086639,1
627,1127,15.9421644959,8.4791880899,5.2069698675,6.7929945251,1
628,1128,15.9685648704,8.5055884644,1.1510571506,4.8518955459,1
629,1129,15.9708203749,8.5078439689,9.5616017208,6.8639130417,0
630,1130,15.9774385793,8.5144621733,9.6987236283,9.0007368625,0
631,1131,15.9792966466,8.5163202406,0.6770584876,8.4412488882,0
632,1132,15.9937044935,8.5307280875,3.5956224175,3.0535631057,1
633,1133,16.0058635882,8.5428871822,7.0535203944,3.2413697300,0
634,1134,16.0104402131,8.5474638071,6.8302967023,4.0995137854,0
635,1135,16.0434922881,8.5805158821,6.9529200342,0.7589407644,0
636,1136,16.0479957457,8.5850193397,3.5420224049,3.6820557826,1
637,1137,16.0674590958,8.6044826898,8.7806344211,6.5337153089,0
638,1138,16.0942054364,8.6312290304,3.8172498109,6.0772505181,1
639,1139,16.1054843484,8.6425079424,0.3083827008,0.8936822283,0
640,1140,16.1061400025,8.6431635965,8.1795149275,0.7376136457,0
641,1141,16.1624513134,8.6994749074,2.5305645354,8.4628184965,0
642,1142,16.1644767170,8.7015003110,7.3104185282,6.5067575599,0
643,1143,16.1747624480,8.7117860420,4.9580363946,4.5366996286,1
644,1144,16.1912835026,8.7283070966,2.3295929122,7.0406458382,0
645,1145,16.2063616253,8.7433852193,5.1638579833,6.5997405775,1
646,1146,16.2171538551,8.7541774491,6.2085309785,5.9011206091,1
647,1147,16.2197775787,8.7568011727,3.7959364020,6.9493971671,1
648,1148,16.2263689835,8.7633925775,8.0235988551,7.0902925816,0
649,1149,16.2368571811,8.7738807751,5.2202618571,9.2408103499,1
650,1150,16.2575314879,8.7945550819,0.1154603842,4.6884893803,1
651,1151,16.2895710766,8.8265946706,5.2021331493,5.4853984427,1
652,1152,16.2901481679,8.8271717619,8.3015212959,5.5115337278,0
653,1153,16.3077837043,8.8448072983,4.4445387887,1.9442492313,1
654,1154,16.3089535687,8.8459771627,7.8157418489,4.1971934967,0
655,1155,16.3112710532,8.8482946472,2.5271389302,9.6563132189,0
656,1156,16.3187940276,8.8558176216,0.5501502388,4.2077722507,1
657,1157,16.3588190089,8.8958426029,2.9158816389,6.9695710566,0
658,1158,16.3869546521,8.9239782461,8.4936370061,8.0657037639,0
659,1159,16.3952300674,8.9322536614,7.1524959908,4.3636528629,0
660,1160,16.4010950898,8.9381186838,0.1398849372,6.7833336269,0
661,1161,16.4194263238,8.9564499178,5.8966627426,9.0146093261,1
662,1162,16.4270544032,8.9640779972,1.8486052104,7.7663047974,0
663,1163,16.4355991246,8.9726227186,3.2673803580,7.1104530443,0
664,1164,16.4491525590,8.9861761530,6.0695590078,6.9664995773,1
665,1165,16.4517452226,8.9887688166,5.1615728023,2.9538225627,1
666,1166,16.4555722887,8.9925958827,0.2681198628,2.7660190402,0
667,1167,16.4606453601,8.9976689541,6.5215848244,8.7987359627,1
668,1168,16.5095696344,9.0465932284,9.9544908482,1.9069458746,0
669,1169,16.5221748003,9.0591983943,3.8636478104,3.6767722115,1
670,1170,16.5612554567,9.0982790507,3.1362556499,4.1508581116,1
671,1171,16.5806662372,9.1176898312,4.1811923313,4.0642769608,1
672,1172,16.6158644357,9.1528880297,6.8170893711,0.0744309403,0
673,1173,16.6177389285,9.1547625225,8.4930945737,9.4334434827,0
674,1174,16.6405336626,9.1775572566,8.4071352223,8.3549257019,0
675,1175,16.6665073953,9.2035309893,1.5198687583,8.4885484424,0
676,1176,16.6753816401,9.2124052341,4.2980839892,9.5214583618,1
677,1177,16.7268314179,9.2638550119,3.3834943542,5.8590507341,1
678,1178,16.7296243778,9.2666479718,6.0381238294,9.6232255818,1
679,1179,16.7538732258,9.2908968198,0.9156603316,0.9261642966,0
680,1180,16.7603846275,9.2974082216,6.9321004911,5.0973099780,0
681,1181,16.7950873628,9.3321109568,8.9868787946,3.0135649557,0
682,1182,16.7972938916,9.3343174856,1.5226379548,6.3269404818,1
