death_index,death_time,x,y
183,6.1024180212,1.8173318767,0.9624685031
184,6.2383214779,6.4148049512,7.4959859931
185,6.2447080011,9.1462051955,7.0827313413
186,6.2713033790,4.1691698272,0.2163208684
187,6.2919598463,4.8050987423,7.1380110729
188,6.3215174983,0.9740927118,3.5332572504
189,6.3239969131,6.3144989055,5.7892971727
190,6.3557394126,9.8492524547,4.4888845582
191,6.4247253271,0.4662798246,5.5317341467
192,6.4284752655,2.9756579428,7.0631214980
193,6.4525838123,4.0499697925,8.3461003950
194,6.4639492200,3.6586941945,8.0014737294
195,6.5044830796,5.4914414822,4.0354846780
196,6.5217914990,4.3238928301,4.1655211627
197,6.5468107751,2.4535118016,5.1399419494
198,6.5518380825,4.6515791286,5.4423509231
199,6.5592350097,4.0487439562,1.1953927757
200,6.5817549671,7.0948129605,5.9208797216
201,6.6247420427,3.8638900511,2.5558232484
202,6.6495861030,6.7028399647,3.1688846860
203,6.6892787653,6.7362775603,8.1972121478
204,6.6925200408,8.8820033687,5.3788376793
205,6.7578963457,0.7598446502,1.0457506619
206,6.7830027698,0.2602399839,5.6565218504
207,6.8003468656,9.0495239100,2.3625690136
208,6.8018645930,8.1805932387,8.9759140855
209,6.8147428563,4.3707734549,9.4800166979
210,6.8256048706,1.6229342574,6.0193088940
211,6.8378010777,5.5611804070,9.4150375127
212,6.8575404118,5.2780592599,3.8742065409
213,6.8576728862,3.3782898869,1.1862359514
214,6.8831842757,0.1875069394,5.7609017320
215,6.9301237309,1.9773741105,0.2089313592
216,6.9455495062,4.3299096168,1.1330335103
217,6.9511163993,6.1514900953,1.0952370391
218,7.0207667034,5.0875592979,8.6672208774
219,7.0234236873,6.8586500661,1.9337914041
220,7.1339420836,2.3443749115,1.9883269174
221,7.1362971609,6.8468466245,5.6347499973
222,7.1428666423,3.1785792552,2.9303656885
223,7.2069889386,2.2441908615,7.3967760822
224,7.2079065906,4.1488014355,7.7577230758
225,7.2306282376,0.0597436641,0.9763367758
226,7.2532408737,5.4090645517,1.4420690172
227,7.2697001775,5.7716811085,0.6943606839
228,7.2719645202,1.7050929335,9.8114526126
229,7.3346731198,5.2210249746,6.8602382189
230,7.3444070023,5.0159537030,4.5427684940
231,7.3758958498,7.2181346682,8.6697636051
232,7.3778833315,4.6845370213,6.6980025946
233,7.3970415439,0.7376923044,1.3470400239
234,7.4316667758,9.6992198227,2.9911651852
235,7.4342632848,9.2763126431,9.2851566839
236,7.4647975753,4.0818459940,3.6476375070
237,7.4675985064,2.0171625228,7.2018684357
238,7.4690811168,4.8805652788,0.3312881633
239,7.5437612064,7.3088560444,5.2708310110
240,7.5579946430,3.3965189474,3.3852928214
241,7.5634199629,2.7557649592,8.2990779910
242,7.6039406555,0.6349888921,7.9013570144
243,7.6138086167,5.7394205626,3.4925408403
244,7.6428713067,4.0903840493,5.5306754339
245,7.6645431819,0.3500407138,0.7835505268
246,7.6734435875,0.1574728291,1.3749649269
247,7.7183189968,2.8092049883,7.0751051906
248,7.7511505012,5.6424659397,7.5131037111
249,7.8455639352,2.5122323738,6.6284221438
250,7.8463432364,8.3100790075,6.3460087011
251,7.9244919983,5.7901592413,4.5598544546
252,7.9452260123,0.9539523892,4.9937142938
253,7.9706100720,6.6112623616,5.5961894736
254,7.9896724580,1.4921519881,0.5903780874
255,8.0006903766,5.5411447797,6.7896587403
256,8.0227771304,1.3786124820,0.8949585322
257,8.0312700866,3.5008337737,0.9883012018
258,8.0623488596,0.9371754083,3.5501212898
259,8.1003802104,0.5320341790,9.5109514065
260,8.1349411889,3.2176092845,9.2498810383
261,8.1565217842,2.3032380059,8.2388362917
262,8.2181318745,6.3770485122,0.2860627205
263,8.2293125539,4.6087841940,9.2370449306
264,8.2586302083,6.6937035427,2.6578842481
265,8.2645993687,7.8892103911,5.5167488507
266,8.2673877923,5.5688075911,2.8025062316
267,8.2720775871,1.3917797806,9.0493290129
268,8.3550116077,0.7925043814,2.6766334637
269,8.3895048494,7.9186906687,6.2260684773
270,8.4334200181,2.5143081778,6.3914067430
271,8.4567832275,5.7204501456,6.3321851993
272,8.4753723357,0.0943680287,6.6474746065
273,8.4862281030,3.6436896179,7.3429136154
274,8.5118443060,6.1012344148,1.7546831565
275,8.5311891213,5.1418614584,6.3262223632
276,8.5395658474,0.2697685570,9.8272382318
277,8.5435807752,4.5759277651,6.9894935302
278,8.5884180821,4.9471484107,1.7682448145
279,8.6078247080,9.6852459501,4.6427777713
280,8.6795179569,5.4092810238,8.0390115438
281,8.7297715142,0.3782092742,2.6008587043
282,8.7447534403,8.7120982534,0.0031053071
283,8.7544379423,1.9043151906,5.5956967319
284,8.7576867977,2.3411004499,5.7899669969
285,8.8099332592,3.9610227451,8.5544857522
286,8.8282513711,3.3055945891,5.7988715715
287,8.8410492058,9.2738378694,2.4028865099
288,8.8709758555,9.1051374658,1.1288062427
289,8.8731227903,1.0442733219,6.9556998221
290,8.8734724256,3.1041701436,0.0483335259
291,8.9108508548,5.3327595600,3.0044006314
292,8.9458333324,4.4863727681,2.3602337752
293,8.9633675469,8.1916370263,7.6231940792
294,8.9790572164,5.3256864992,3.9123490498
295,9.0195226157,3.0009166387,9.7182853820
296,9.0229273085,0.0671045619,6.5212463872
297,9.0244457115,8.5340402463,8.0925599816
298,9.0644540099,5.2595020881,9.4689858938
299,9.0904417725,6.0798501297,8.8070545371
300,9.0970320315,4.0844761287,3.3854522025
301,9.0999914219,3.1773588625,2.9810867610
302,9.1260971197,4.6814504748,1.3299192019
303,9.1534216976,3.2724908820,1.2445966150
304,9.1548266982,5.4888470806,1.7287131962
305,9.1665643344,0.2000302523,1.3421797467
306,9.1878006067,4.7108143923,2.9698835164
307,9.2026259391,2.2493856370,0.8418045347
308,9.2295178225,3.2819711252,7.5714707229
309,9.2652469345,2.4319876503,7.9915508976
310,9.2737357670,3.4342140252,5.1609918376
311,9.2903742786,6.4635083145,9.1768332682
312,9.3017939933,9.9589898246,6.8253559832
313,9.3363223938,1.1644655189,0.5036369474
314,9.3583133567,3.5717398353,5.3649061549
315,9.3832404006,0.9433937934,1.7874705677
316,9.3878301030,8.6036105632,6.3790862983
317,9.3930708626,9.6032912024,1.3506534667
318,9.3966834034,0.9345442982,3.9610910610
319,9.4354479460,0.9974307206,0.7365483669
320,9.4434243598,1.0067789248,9.3356950641
321,9.4472413797,6.8083862795,6.9614922229
322,9.4635877803,8.7217757759,0.9851701246
323,9.4842379534,5.6497441337,2.0660485248
324,9.4965134370,3.3858759631,9.1540810143
325,9.5112209210,3.4724079378,6.2201419812
326,9.5291523593,2.1578338254,5.3662006698
327,9.5511326328,2.4581280700,8.4687897193
328,9.5526336144,9.3411407565,9.0999605408
329,9.5665664756,1.7704045378,0.0934931870
330,9.5750699647,7.3848908308,1.3107834999
331,9.5884050941,7.5795079309,6.1503211194
332,9.6195977218,5.8771439353,2.5089380560
333,9.6293626689,6.0283691615,7.8790700543
334,9.6756955415,1.7273679078,4.3203296658
335,9.6877662727,1.1970258545,5.1481779848
336,9.7166870221,8.3340203647,2.0878210242
337,9.7751872249,1.6362228893,8.2947038700
338,9.7903536609,6.6805326733,3.4650833155
339,9.8139183510,1.7024025661,1.7943998610
340,9.8164396060,6.0512756731,9.9479422889
341,9.8423614881,3.1619124135,3.3883357048
342,9.8569238946,0.0269397011,2.6426171190
343,9.8661881650,1.4642857066,5.3055823917
344,9.9068955015,9.3203901935,7.7113028951
345,9.9114723328,3.0839203427,4.2890043431
346,9.9326257147,2.6020998591,9.3318257926
347,9.9420684624,1.8023808895,4.6262140581
348,9.9590187964,6.3502543814,1.5565164232
349,9.9643482875,9.8275907212,4.4036269038
350,9.9667928774,0.0048164706,7.8358625796
351,9.9791864226,0.7761808463,5.2491075617
352,9.9904813973,1.3780120459,1.1787836812
353,9.9949743768,9.0696552335,5.4266036079
354,10.0188792076,5.1016983587,2.6631641665
355,10.0327471896,1.6093961957,9.2118659325
356,10.1060937267,1.8827371161,7.0871950849
357,10.1246065535,4.1961511916,0.9284753767
358,10.1503108928,9.7058577034,2.7015410641
359,10.1959094917,7.0863808220,9.1619320106
360,10.2522247586,7.8570949762,5.6194010793
361,10.2804401650,3.9894063459,0.1784246184
362,10.2828221128,2.3121212024,2.5436950271
363,10.3840494111,3.9331853194,2.4712384753
364,10.3982614769,9.7094017348,4.9819522239
365,10.4169023631,0.3221359060,0.9117995418
366,10.4506111523,7.3215994184,7.1953161925
367,10.4869855757,5.6876859184,3.7589658240
368,10.5238546445,3.0424033793,4.2780199177
369,10.5287215078,8.0921520137,1.1007768791
370,10.5453686060,6.2568555872,1.2423785330
371,10.5828314490,3.4953611375,0.5537031422
372,10.5829648714,4.7990566802,5.6733754385
373,10.6296239359,2.0192748977,1.4141722857
374,10.6362147119,7.6296311700,8.0312728639
375,10.6899795033,1.4068310392,3.2891618542
376,10.6927204700,5.9148031170,3.8726431132
377,10.7125157614,1.4836246024,5.7311991810
378,10.7306355509,9.3603718364,1.4515455344
379,10.7613759722,1.6457156374,2.2159599899
380,10.8367320919,2.3758591698,1.2203655473
381,10.8430398253,9.8548256744,8.2131287530
382,10.8461289320,2.5037253770,2.2651265837
383,10.8523480715,3.2059863705,9.9188618260
384,10.8719113021,1.4470428652,9.7406021258
385,10.8820191484,2.8762038598,5.1640147273
386,10.9055085573,3.7602499434,1.6940108418
387,10.9058994435,6.6634994110,2.6319074586
388,10.9112371682,0.7164351988,3.9084582962
