death_index,death_time,x,y
297,6.5233367051,5.7877526837,0.2312608665
298,6.5252121148,9.0363514040,1.2419697288
299,6.5402686301,4.9928340196,3.4251919236
300,6.5419932193,5.9580116503,0.1265894502
301,6.5780326762,5.2504128274,5.8099041677
302,6.5819680083,6.4481199209,0.8579863023
303,6.5999776931,0.0581433600,1.5539850320
304,6.6202785847,4.4567450775,4.0698390096
305,6.6283964999,3.9279884031,2.9843655201
306,6.6336150082,5.3060731487,5.2651684703
307,6.6601707217,4.4719978509,3.9586847399
308,6.6603475343,6.8121428661,0.2002901514
309,6.6772306668,1.5780828905,7.1066681044
310,6.6799742236,0.5619956853,8.9105145684
311,6.6979016845,9.9665601194,3.9455923952
312,6.7447239853,4.8785290163,9.7266414544
313,6.7472283148,1.1652629939,1.0072559914
314,6.7591294608,4.1285934811,7.4898060144
315,6.7913199106,8.9204343361,7.5215944860
316,6.8238796904,6.8286453696,6.3887378829
317,6.8239738248,9.6959487971,4.4151758311
318,6.8462022883,1.8399976719,6.8724404657
319,6.8540916072,0.6026987121,5.0468441499
320,6.8642848939,9.8226497526,4.1414033979
321,6.8756887265,0.1084986775,5.9208537567
322,6.8779923064,4.9080217272,2.6362992758
323,6.9019692844,5.9633932249,5.9822121556
324,6.9020276694,2.2679811613,6.7985362922
325,6.9092527062,2.3046942609,9.3549381497
326,6.9346751582,5.1065637806,7.4091821927
327,6.9451153743,2.8642857156,4.6714730829
328,6.9505617247,8.9768503778,5.0029280844
329,6.9695211735,9.0091773481,1.6166115393
330,6.9785997477,2.6620540644,2.9738124322
331,6.9855694410,6.9026955058,7.1644856989
332,6.9869797668,6.7629823434,9.2778513725
333,6.9982830008,3.0389932653,7.1226569313
334,7.0136527338,5.7440852673,1.0040278863
335,7.0381927106,4.5449959784,7.8367743993
336,7.0470806396,8.6784522885,8.3323329094
337,7.0538425823,4.7624268060,1.4241222472
338,7.0635736176,9.2217695768,6.0742374720
339,7.0644281281,1.5516221264,6.3173187569
340,7.0759659903,9.8789535753,9.6281547203
341,7.0995799846,3.5170182078,1.0010555470
342,7.1447041445,0.7367238603,1.0686021529
343,7.1491897422,6.2861220515,7.6738640035
344,7.1503705970,3.2951925616,8.6951853662
345,7.1803249247,9.6344548002,8.2528470974
346,7.2054455307,6.6786925240,4.6993269438
347,7.2165168917,3.7341794991,2.9664863964
348,7.2183300766,9.8044943012,7.3136270299
349,7.2209576471,1.0775900983,3.1789919553
350,7.2248040491,6.2941747388,1.1470954207
351,7.2364929450,6.2916035874,3.7104053722
352,7.2445415232,4.6799393993,7.0474127254
353,7.3170667660,5.8882562461,5.5508561686
354,7.3522299574,1.6010713283,9.8275567084
355,7.3635601776,1.1335614052,0.5941685297
356,7.3680443487,0.7420275909,8.2949475256
357,7.3692727504,4.4421812825,0.7384121937
358,7.3764848983,2.4242620298,5.0769778309
359,7.3927388963,9.0583305466,3.6706046998
360,7.4297485097,7.9034943890,6.1474208168
361,7.4698135240,1.9286721531,5.2570698403
362,7.4942785824,2.3438112641,0.3485637156
363,7.5157999992,5.8008767041,5.9870616281
364,7.5189191994,0.0741757556,5.4874938903
365,7.5331285028,8.0322601787,6.3910642769
366,7.5333273701,9.7828263919,8.2503469463
367,7.5570032048,2.7816151290,3.0973697982
368,7.5804512791,6.1661507895,4.6247425115
369,7.5851000243,1.8377513901,5.9649063488
370,7.5992679035,6.6563361512,4.9636300129
371,7.6034352226,5.9832012758,8.4563855652
372,7.6040781004,9.0955804539,4.1300735186
373,7.6077170429,5.7204556860,4.8310736779
374,7.6282483444,5.0940206676,1.9816734561
375,7.6285031574,0.4271092124,5.8699145468
376,7.6552444942,9.0294220754,5.2207855738
377,7.6763946437,9.1231644026,8.2040387967
