death_index,death_time,x,y
51,2.6589099796,7.7543708910,9.7108576010
52,2.7016402505,6.7337017629,8.9942222632
53,2.7538680621,3.3478964413,7.0145987437
54,2.8653227975,3.9004275801,2.1200086388
55,2.9109738169,8.0133468734,5.8290147905
56,2.9475640765,3.6990306913,4.7668281544
57,2.9514394479,8.4338265924,7.1852904147
58,2.9943713516,6.6105764643,2.6849549355
59,3.0324503068,7.1600975409,2.0196500120
60,3.0401533092,0.6221647106,3.5316000360
61,3.1216343801,9.4250961049,8.6270175698
62,3.1241417529,7.2108236789,4.6842120864
63,3.1713222326,2.5032101839,9.0550732178
64,3.1949275498,9.9041998444,5.5264125877
65,3.1972031832,7.5990960570,8.8110243309
66,3.2406534126,6.6333080211,7.3977585196
67,3.3073141748,4.8370812292,8.2836376597
68,3.3105576623,0.2131757504,3.0029197964
69,3.3535866703,9.8688406588,5.6157385946
70,3.3808445616,8.2638971817,3.7797033764
71,3.4061656914,4.2092141995,2.6019337832
72,3.4109737409,7.0459536344,8.8714188292
73,3.4178151342,2.1927606241,2.4815251892
74,3.4271995947,8.5856957027,5.3487055815
75,3.4759555891,5.9914311815,9.7679103053
76,3.4968263602,7.9184037943,5.0134824790
77,3.5018231760,4.3825408245,7.0897872873
78,3.5162084528,1.7789048497,3.2625084450
79,3.5260202627,6.2243047008,3.2478338979
80,3.5286668790,4.2463559605,0.8067366199
81,3.5489686411,8.9814203346,4.5462094320
82,3.5702123936,7.1281489407,4.2321385310
83,3.6106884271,8.9268021157,3.0069451015
84,3.6232780820,0.5089064628,7.1599585478
85,3.6242359533,5.7971147263,8.3356885452
86,3.6336896102,2.0460207137,1.4676589882
87,3.6491221950,8.8403967235,3.5389022015
88,3.6580761897,3.4788053677,8.6935569325
89,3.6810823154,4.2985387107,9.2378879317
90,3.6890308113,1.9764233811,6.7668918231
91,3.7221643941,9.5195389715,7.9582175126
92,3.7517604724,9.8212317735,4.6470442220
93,3.8711985265,5.4966157243,6.6898184325
94,3.9421830415,6.6478640124,3.0522891978
95,3.9688694762,5.0580868446,8.0387383740
96,3.9989802774,4.9842120972,0.9697247143
97,4.0505600084,9.7636709882,4.7678307694
98,4.0602762314,3.0293579296,7.9502914514
99,4.0664239916,8.2259311530,8.8276549286
100,4.1038089622,8.1461655509,5.2576084648
101,4.1298396751,0.6663705423,2.0685489835
102,4.1304457977,0.5743588188,5.1553684449
103,4.1393178026,1.2074759931,6.5281571521
104,4.1407363414,2.9388810465,9.0748328678
105,4.1475669405,0.6826462478,0.5236154436
106,4.1550203206,4.8272318762,6.9061314763
107,4.1785133958,8.2663227478,2.6503793123
108,4.1927970113,2.2834774724,9.6198054970
109,4.1947024208,9.2578287648,4.6010223223
110,4.2014490314,3.7941690999,1.8446302658
111,4.2142777975,0.0707558911,9.3967652264
112,4.2176358728,0.9934491425,0.6323252038
113,4.2193713107,0.2967418900,1.8406903358
114,4.2385121764,5.7240236534,4.7773218951
115,4.2398832932,8.5246211972,3.6637267566
116,4.2595187868,5.3971489535,8.7833301462
