death_index,death_time,x,y
322,17.0662510319,2.2055502651,9.4779830156
323,17.1106516916,4.6671625285,5.6478803468
324,17.1127767291,2.6256986141,7.1064083530
325,17.1543903786,3.5751396818,3.9853311806
326,17.1960651225,2.5420044112,5.3880012810
327,17.2474064883,2.5033536788,4.8174699003
328,17.2523384795,5.1153834473,7.7647260067
329,17.2551244889,3.1490738339,5.3212016185
330,17.3937609397,5.8561233527,4.9978489145
331,17.4190311040,4.8130841458,4.7574460340
332,17.4238200317,0.7887032537,6.1764649017
333,17.4480449180,0.0784094899,0.8228667256
334,17.5376221461,4.4007978795,8.4498792267
335,17.5975815755,5.0307427128,0.4963700171
336,17.6268390454,1.6322933287,9.2519963096
337,17.6781311222,4.7367584842,1.2832555492
338,17.7123012377,1.1501148345,0.3401267428
339,17.7161244469,0.4819532061,9.5452894350
340,17.7950970067,0.0617050397,1.3235370670
341,17.8396372096,0.6113304200,9.1234937517
342,17.8484433699,3.3029196881,9.2153144071
343,18.0334663532,6.3757800665,8.5354031659
344,18.0412313249,5.4643790464,5.8234788392
345,18.0660625619,1.0380859212,9.9349470222
346,18.1382660063,6.0500546299,2.8848800523
347,18.2371201774,6.8613837035,0.8972613797
348,18.2661877793,7.7830878127,1.4082723688
349,18.3266587185,6.6292493000,3.1384423127
350,18.3736847551,7.1755464586,4.5800085492
351,18.4028045736,8.7070605024,3.8764851745
352,18.4582705570,3.5290329532,9.6908612648
353,18.5004917859,7.0554431795,9.9279786508
354,18.5052936126,6.3426758355,9.0660220566
355,18.5371753500,5.7700115794,4.8044955712
356,18.5641639802,6.1205794718,0.8233354779
357,18.5692573432,4.6207788616,8.1923112502
358,18.5713023209,0.0011535601,7.9787517434
359,18.5743293680,4.5840822133,6.4244525629
360,18.5967483967,5.8288410278,1.6420288716
361,18.6537283592,3.9539770324,2.6847631814
362,18.6954374405,1.6457966463,9.4090049785
363,18.7077930305,6.1875389344,9.7422273999
364,18.8006327124,5.2132147039,9.1851957316
365,18.8122027520,7.7878423007,8.0599644520
366,18.8304756629,8.3993040441,0.0383914884
367,18.8954158573,1.1905382559,9.4269050184
368,18.9010389296,1.9868501389,5.3008517872
369,18.9187560367,8.9454386980,1.2392146315
370,18.9347859240,9.7082182735,8.8292998395
371,18.9462488450,5.0720143862,3.2543878069
372,19.0353976577,5.0855058736,6.1987425896
373,19.0591513445,3.0501284342,0.0548850127
374,19.1643651308,1.8297855513,9.2986008405
375,19.2441164695,0.3288819495,9.9772100449
376,19.2653891930,5.3826814970,0.6919383420
377,19.3162550854,6.6722554125,0.6782599543
378,19.3782421584,0.0170144262,8.6790309433
379,19.4293854382,0.2736517130,0.6691542760
380,19.4880557342,3.7463418147,5.5402249461
381,19.5075052570,9.4838995376,2.0077460470
382,19.5241145879,7.1120521101,5.7917638612
383,19.6587455425,0.2151244204,9.8306763075
384,19.7398182097,8.8614196540,8.9724204290
385,19.7404469739,6.8987973343,7.3092588469
386,19.7630419395,1.9740811059,2.6186541593
387,19.7692735830,1.4984097230,5.4734548581
388,19.7852818104,8.1781458563,2.1041161192
389,19.7911139662,7.9638502541,4.9626086726
390,19.7952630877,6.2236105859,5.5953643925
391,19.7967363452,6.9536449561,9.8034337488
392,19.7978911644,0.4080907572,1.3201588052
393,19.9123378862,5.6601975079,8.1361084888
394,19.9197924832,8.1365793476,6.9514878340
395,19.9276542009,9.0309399057,7.5508755260
396,19.9732320500,6.9839639298,8.1379349298
397,20.0112333758,7.4926216822,2.6428963174
398,20.0309435439,6.6462652860,3.3309932657
399,20.0323642446,9.6787320656,8.9345801906
400,20.0879788795,5.7528590466,0.4346074644
401,20.0951101019,2.9606462685,4.1119427962
402,20.1221937302,4.4665065973,7.9051117231
403,20.1854388648,1.2046081721,6.0874710987
404,20.1917002352,9.2972138031,2.1974784981
405,20.2025941565,7.2865953834,0.8207952266
406,20.2228801058,7.6510459848,6.7338828172
407,20.2293705665,1.3378633948,2.7764813298
408,20.2816489900,0.2290548019,2.1826659743
409,20.5811734230,6.4952180273,9.8598870479
410,20.5816734069,4.6495291098,7.5119549406
411,20.6941152641,1.4250237415,9.9759045682
412,21.0298549245,0.2500594036,7.0185375068
413,21.0692201021,2.6952182517,3.3707388882
414,21.0917303525,9.9640164480,1.8821239641
415,21.1072043450,4.5949477910,2.0572033983
416,21.1172907905,6.2021258354,1.2445080217
417,21.1699307117,3.5611053363,4.5122400310
418,21.1870182365,8.1040384158,0.7830724693
419,21.2455101892,0.1845136086,0.7286027774
420,21.3328406889,2.9945346689,5.4156999127
421,21.3506124086,3.9208379992,5.8368609286
422,21.6074065810,6.3985896334,3.0202894829
423,21.6256533052,3.9176772272,2.1281156176
424,21.6621237434,7.0731509945,0.1157970853
425,21.6665070217,4.1429416868,8.8152498086
426,21.7032167325,0.4659835658,7.0376489132
427,21.7127620375,8.6977751521,2.8806352110
428,21.7159882320,1.0795144143,9.5004551870
429,21.7589796742,3.0789391634,5.1457643983
430,21.7898059942,1.1376587280,4.5226280363
431,21.9239147651,2.9681520255,2.3622741484
432,21.9432855846,0.8030953882,9.2267376130
433,21.9509018916,4.2205285213,5.0194148707
434,22.0718546561,6.5036960848,2.1462440725
435,22.2248056382,9.2130353267,0.8414790913
436,22.2352477509,4.1234006409,0.5169723908
437,22.2815186119,1.9566079026,6.5940434409
438,22.2877837610,3.0004586439,7.2876662842
439,22.2878387997,2.3049605552,9.7815902469
440,22.2969591525,4.0748959872,6.0570383518
441,22.3050826990,3.9642131397,7.7152871942
442,22.3056312236,5.6523737456,3.9601412645
443,22.3088321232,3.8819912207,9.0135921670
444,22.3119134351,3.7897467459,4.1715920395
445,22.4201494014,0.7257928789,5.1313854072
446,22.4518422936,2.6547921902,9.5580656189
447,22.4715507442,2.0920895604,7.1297760461
448,22.4898705280,4.0755332086,9.6208862251
449,22.5040563642,9.1600682257,1.2446948986
450,22.5514799242,9.1828094170,3.6454678314
451,22.6022328408,2.7388371595,7.5975961251
452,22.6097451074,2.1006560747,5.1276992409
453,22.6783707329,6.1895115325,2.4359004598
454,22.6997455514,5.8072052711,0.5844172736
455,22.7471140126,0.5211529371,1.3317022121
456,22.7744851727,5.7327518835,9.3513418153
457,22.7847841426,4.4907829470,5.7308631452
458,22.8162481295,0.2429745397,8.8483800491
459,22.8317338988,1.8750994380,1.0870197508
460,22.8783574136,0.2128665068,2.9010312900
461,22.8990261421,6.0969736639,3.0823924954
462,22.9123164568,9.4780743542,2.5266670558
463,22.9432427076,4.8488957038,8.5720616463
464,22.9568292678,8.8355574739,3.2218324143
465,23.0649393642,7.4777437357,0.1083924917
466,23.0707437955,2.1771765291,4.4636961627
467,23.1072214528,9.4310091201,3.9040504844
468,23.1200190742,4.8893977105,4.6673389565
