death_index,death_time,x,y
248,6.8515109899,5.9132411233,7.3377740919
249,6.8720573749,8.7973792362,5.9309139263
250,6.8967681179,4.3052659442,0.8569112871
251,6.9002186926,9.0966143766,4.4547524308
252,6.9157090262,4.9202403465,1.9918031051
253,6.9236427389,5.1780737626,9.0516218834
254,6.9263981400,9.3400367296,9.6200279065
255,6.9388952492,5.7149342236,2.6159749313
256,6.9982341926,5.3852481841,6.5047427475
257,7.0002753245,3.8764316250,3.2362116890
258,7.0112090612,3.4883232522,7.6867419171
259,7.0135950479,6.3264600616,7.0712695918
260,7.0398119976,5.0550435113,1.6720131569
261,7.0416383567,9.9435070153,8.5183302925
262,7.1040887659,1.6244140416,7.9367363528
263,7.1444687847,9.7387369232,7.1846041972
264,7.1505825237,6.1815664712,6.5082776463
265,7.2432651216,3.3679479764,9.1195744048
266,7.2583864748,7.9876797620,8.4206657079
267,7.3038005573,9.0587960553,2.4943602752
268,7.3328116885,9.8188709769,7.7855209285
269,7.3374266540,7.8879989626,4.0722822400
270,7.3394784208,7.0731710360,4.1652604177
271,7.3407559651,4.6415579483,5.8342215954
272,7.3550758962,3.8044127425,1.1525337714
273,7.3570117813,3.8667327965,0.2614504432
274,7.3938037505,3.7565716593,7.5996341231
275,7.4016899217,7.5206834816,5.5102020842
276,7.4054543403,3.6336880914,0.8589306182
277,7.4080091905,6.0253534230,2.1131841021
278,7.4221267156,6.6745686667,9.0423945733
279,7.4227854829,7.3011213445,1.8610034448
280,7.4345735960,0.0035978167,0.7955768877
281,7.4662914125,8.9817176401,4.5962417161
282,7.4822139228,2.0159845076,9.9694877632
283,7.4855642394,2.9638312221,4.8488824011
284,7.4983543562,5.6597244952,1.5795578835
285,7.5934863276,6.7656743999,1.9023255219
286,7.6109530174,7.5986296706,8.5128078225
287,7.6243300105,0.9879038269,8.1870430693
288,7.6352400772,9.4598427563,5.9412565994
289,7.6388607130,4.1993038065,3.9633757809
290,7.6396394284,0.1318757542,3.0690289501
291,7.6418024815,3.4444023546,9.6040721182
292,7.6470934673,9.0659610646,6.4214341647
293,7.6648007513,6.0468650167,1.4115511992
294,7.6668858815,3.6153227366,5.9279573323
295,7.6775963490,2.7850878077,7.2136536450
296,7.6779885392,3.2628204780,5.9457298578
297,7.7421281645,1.1251209475,4.6011153127
298,7.7468198378,6.4333366073,9.8791554834
299,7.7486758650,2.6544854960,8.4664474428
300,7.7503659447,7.3915491000,3.5759083787
301,7.7564041132,1.0717035007,6.9106332849
302,7.7893046806,1.8209314677,5.0326584810
303,7.8161706527,5.9023091294,3.3159080048
304,7.8236851943,3.6143537417,4.6077789823
305,7.8271931962,6.1719633773,0.8379598981
306,7.8464219554,6.2165814874,4.4387870446
307,7.8529124842,2.7682948034,4.0197855073
308,7.8734567139,5.5290442309,0.8655422929
309,7.8883139962,3.6452573510,8.4641204042
310,7.9204799456,6.4916675749,2.2220045353
311,7.9211609918,1.4550932027,4.6325336283
312,7.9663261207,7.5187195868,4.1386837432
313,7.9779138765,7.1560265662,3.8806979968
314,7.9797867063,6.4063112649,6.7587069867
315,7.9937463655,5.5010903315,8.2668976120
316,7.9937559091,8.7061335585,8.4348774925
317,8.0063585431,3.9902882986,3.9014004336
318,8.0179175213,4.0066691367,6.4791596396
319,8.0252633686,9.7789286612,8.2993090931
320,8.0618246063,4.7605192467,8.8350749391
321,8.0680051020,2.3132409038,8.2717622189
322,8.0726189490,6.5188506509,0.1069659749
323,8.1117419467,0.8680551331,7.3470481853
324,8.1294855980,6.5959275853,5.4328418664
325,8.1680241259,6.4187585372,1.8496443245
326,8.1685502988,9.3115977013,9.5410768551
327,8.1844875047,0.1639462405,4.8022478633
328,8.1867254504,7.4966731815,3.4601110174
329,8.2090698451,5.1571426435,4.2033339265
330,8.2185751229,1.6224260481,1.0414716776
331,8.2372753309,5.7703414192,2.7530272126
332,8.2376048705,2.7706263177,8.9414062249
333,8.2501934567,4.0699264198,6.2752728639
334,8.2506947402,4.4935669541,6.7529555672
335,8.3045065601,3.9663381274,1.2339876348
336,8.3877170769,3.2751290038,0.7359759576
337,8.3883737434,7.4604002930,5.9160628653
338,8.4069339919,1.2879670163,0.7480024371
339,8.4221461099,7.8540159983,9.4032875463
340,8.4558442777,0.5027962057,1.0735858201
341,8.4657815073,6.8547385153,0.2685769953
342,8.4892286700,2.1916013617,6.1682338954
343,8.4923073251,4.7404264462,0.0316391373
344,8.5072722409,9.5700142084,0.5020060796
345,8.5171733972,0.8559542534,9.4435469764
346,8.5586376400,7.0539573196,9.2019722157
347,8.5708704146,9.5667774245,6.5646484446
348,8.6132301246,4.6958342869,0.7067395473
349,8.6206578488,4.6784261957,2.8820453709
350,8.6305589049,3.1680273401,2.7711715015
351,8.6594181988,8.4890664175,0.9042547670
352,8.6978238689,9.1166592136,8.1866416451
353,8.7125906661,7.7091257020,0.2718611528
354,8.7583899677,9.0767554874,0.5054124719
355,8.7720245088,6.3357759951,0.6292477289
356,8.8006256412,7.2134785256,1.6083901623
357,8.8539204824,9.2892986296,6.5037464121
358,8.8860004325,6.3332338439,4.8788554383
359,8.8909470181,1.3286065112,0.0375031763
360,8.9039832431,0.3587230898,9.7601442950
361,8.9388661964,4.3187324320,9.8098676651
362,8.9634098313,3.0137268534,0.3293527126
363,9.0107021684,9.8740583748,8.2163205340
364,9.0122110536,8.9379052151,1.3762616023
365,9.0218863344,1.7880707156,8.8059522937
366,9.0845726583,2.0758407452,8.9341019559
367,9.0954281571,9.8897761954,5.4317106895
368,9.1532515435,0.9388539597,6.2451204492
369,9.2786527676,4.9117874949,5.0093411565
370,9.2813763728,3.6452714677,7.3857951297
371,9.2939113182,0.2582581385,1.0773806089
372,9.2943567548,3.0751023515,5.6665433899
373,9.3024196912,1.2430611475,1.2174126270
374,9.3066062110,0.5109878728,4.3264811799
375,9.3572975597,1.0051269761,0.3077583850
376,9.3602620761,6.6030521891,3.6869745499
377,9.3662559411,4.3881952732,2.0809267973
378,9.3700459105,4.4514095968,8.7833094473
379,9.3795249858,7.5323681646,3.8098516124
380,9.4373050686,4.4955276190,6.1102124825
381,9.4474478437,9.6208002460,7.3793463613
382,9.4567468600,4.3483666832,1.4560953289
383,9.4591343600,0.7210887579,2.8131556142
384,9.4631116260,4.3060166298,7.3788255094
385,9.4937520398,4.3680940752,4.2026611792
386,9.5031145976,4.2470638575,3.1191361187
387,9.5455972337,5.1745574887,6.7033278434
388,9.5560284067,5.3182219708,2.3390557169
389,9.5594272465,0.0179292139,8.1706379348
390,9.5603101471,1.3355590208,9.6903218918
391,9.5765855544,4.3078417489,5.5515606368
392,9.5779179686,1.8841679851,3.1126707446
393,9.5925586427,5.7498510243,4.2490008070
394,9.6122988096,2.0288100484,1.9594331280
395,9.6369580945,1.7663207002,9.8033468683
396,9.6586768341,2.4413598318,3.0999790368
397,9.6883894861,9.6013385229,6.2368852474
398,9.6912937537,2.5649272259,2.1072836344
399,9.7172091000,0.3039496445,5.3598163247
400,9.7580170419,4.6355008051,1.3708752117
401,9.7598200904,7.6944589836,4.4709962677
402,9.8393664070,0.5803672037,9.0507677254
403,9.8747400696,0.0840356667,3.1475322178
404,9.8758250515,0.0766970325,4.5094860850
405,9.8936039149,3.3133149991,8.0693124200
406,9.9029420335,2.0205145666,7.6842667126
407,9.9057071120,0.9125895742,8.3699649391
408,9.9193408058,3.9803157753,1.2047809490
409,9.9324158869,2.7710621887,4.0990554762
410,9.9446747593,1.2614126302,9.8603070346
411,9.9759953152,4.1034604480,7.1757723696
412,9.9947151249,5.1040254970,6.1279456596
413,10.0049381266,4.4687561063,8.7406483138
414,10.0097681849,2.5805130167,9.7150777503
415,10.0481026752,9.9943826870,6.6240058569
416,10.0849637212,1.1726856540,6.7704500478
417,10.2209469211,1.7583732473,8.8690152359
418,10.2401459250,1.3523440911,7.0456685049
419,10.2438228489,2.1957469725,8.5110997937
420,10.2989840234,0.6390634751,9.2421227922
421,10.3551300686,1.4333617029,8.3761024060
422,10.3845221260,3.7157337727,8.7785138837
423,10.4038433794,9.8257411016,8.5053689791
424,10.4083248665,3.7054607601,4.0462967730
425,10.4094488943,4.3719665621,4.3782577041
426,10.4171634646,4.1912996130,9.8784729710
427,10.4359417020,0.6529262512,9.6776590151
428,10.4797064370,0.6021028372,7.5960644241
429,10.4993715353,2.4381575752,6.8646216705
430,10.5117609441,2.6811436533,8.8147051083
431,10.5305368216,5.4789702970,4.9579698585
432,10.5335816432,1.5747025637,7.1012846053
433,10.5496569546,1.2346199475,2.6849536717
434,10.5569521128,9.6125575697,9.6291560353
435,10.5794933299,6.0045399353,3.3637996638
436,10.5830638645,5.9175822864,6.9984554668
437,10.5980722996,2.1498096053,9.6148406988
438,10.6116564356,1.8454588019,2.5933199586
439,10.6506862559,2.8784517686,1.3861892148
440,10.6660968784,9.3595271080,9.5127811601
441,10.6944376891,2.7650574402,8.9846953755
442,10.6987881397,2.3614106134,4.6116532371
443,10.7099096333,9.5313102407,3.4334189169
444,10.7510290585,3.3930753067,2.4773425637
445,10.7651434594,9.2255829392,4.6373721686
446,10.7782431079,1.4494015056,6.1852698301
447,10.7902165206,5.3386857513,2.6052765597
448,10.7935761095,3.3444055341,4.6224302723
449,10.9082071777,0.8668003578,0.6125539401
450,10.9101888808,5.1884276977,2.1965723624
451,10.9165929792,6.0060830207,5.5742959095
452,10.9539176018,9.1203804193,6.9031299217
453,10.9689626859,0.2275068269,0.5004378820
454,10.9912011828,8.8157732111,5.9564897290
455,11.0171618102,5.7423502338,2.0812353213
456,11.0171984457,8.3940138354,1.2666788266
457,11.0180907298,5.1083130442,6.8143346339
458,11.0374892942,9.6520429385,2.1721987951
459,11.0505050513,8.7601783810,7.6319158068
